i x0 x1 x2 result
10 2.600000 2.600000 0.0 0.482096
1 2.600000 2.800000 0.0 0.435601
2 2.600000 2.800000 0.0 0.435601
3 2.600000 2.800000 0.0 0.435601
4 2.600000 2.800000 0.0 0.435601
5 2.600000 2.800000 0.0 0.435601
6 2.600000 2.800000 0.0 0.435601
7 2.600000 2.800000 0.0 0.435601
8 2.600000 2.800000 0.0 0.435601
9 2.600000 2.800000 0.0 0.435601
10 2.600000 2.800000 0.0 0.435601
1 2.600000 3.000000 0.0 0.389697
2 2.600000 3.000000 0.0 0.389697
3 2.600000 3.000000 0.0 0.389697
4 2.600000 3.000000 0.0 0.389697
5 2.600000 3.000000 0.0 0.389697
6 2.600000 3.000000 0.0 0.389697
7 2.600000 3.000000 0.0 0.389697
8 2.600000 3.000000 0.0 0.389697
9 2.600000 3.000000 0.0 0.389697
10 2.600000 3.000000 0.0 0.389697
1 2.600000 3.200000 0.0 0.345257
2 2.600000 3.200000 0.0 0.345257
3 2.600000 3.200000 0.0 0.345257
4 2.600000 3.200000 0.0 0.345257
5 2.600000 3.200000 0.0 0.345257
6 2.600000 3.200000 0.0 0.345257
7 2.600000 3.200000 0.0 0.345257
8 2.600000 3.200000 0.0 0.345257
9 2.600000 3.200000 0.0 0.345257
10 2.600000 3.200000 0.0 0.345257
1 2.600000 3.400000 0.0 0.303047
2 2.600000 3.400000 0.0 0.303047
3 2.600000 3.400000 0.0 0.303047
4 2.600000 3.400000 0.0 0.303047
5 2.600000 3.400000 0.0 0.303047
6 2.600000 3.400000 0.0 0.303047
7 2.600000 3.400000 0.0 0.303047
8 2.600000 3.400000 0.0 0.303047
9 2.600000 3.400000 0.0 0.303047
10 2.600000 3.400000 0.0 0.303047
1 2.600000 3.600000 0.0 0.263674
2 2.600000 3.600000 0.0 0.263674
3 2.600000 3.600000 0.0 0.263674
4 2.600000 3.600000 0.0 0.263674
5 2.600000 3.600000 0.0 0.263674
6 2.600000 3.600000 0.0 0.263674
7 2.600000 3.600000 0.0 0.263674
8 2.600000 3.600000 0.0 0.263674
9 2.600000 3.600000 0.0 0.263674
10 2.600000 3.600000 0.0 0.263674
1 2.600000 3.800000 0.0 0.227563
2 2.600000 3.800000 0.0 0.227563
3 2.600000 3.800000 0.0 0.227563
4 2.600000 3.800000 0.0 0.227563
5 2.600000 3.800000 0.0 0.227563
6 2.600000 3.800000 0.0 0.227563
7 2.600000 3.800000 0.0 0.227563
8 2.600000 3.800000 0.0 0.227563
9 2.600000 3.800000 0.0 0.227563
10 2.600000 3.800000 0.0 0.227563
1 2.600000 4.000000 0.0 0.194952
2 2.600000 4.000000 0.0 0.194952
3 2.600000 4.000000 0.0 0.194952
4 2.600000 4.000000 0.0 0.194952
5 2.600000 4.000000 0.0 0.194952
6 2.600000 4.000000 0.0 0.194952
7 2.600000 4.000000 0.0 0.194952
8 2.600000 4.000000 0.0 0.194952
9 2.600000 4.000000 0.0 0.194952
10 2.600000 4.000000 0.0 0.194952
1 2.600000 4.200000 0.0 0.165912
2 2.600000 4.200000 0.0 0.165912
3 2.600000 4.200000 0.0 0.165912
4 2.600000 4.200000 0.0 0.165912
5 2.600000 4.200000 0.0 0.165912
6 2.600000 4.200000 0.0 0.165912
7 2.600000 4.200000 0.0 0.165912
8 2.600000 4.200000 0.0 0.165912
9 2.600000 4.200000 0.0 0.165912
10 2.600000 4.200000 0.0 0.165912
1 2.600000 4.400000 0.0 0.140372
2 2.600000 4.400000 0.0 0.140372
3 2.600000 4.400000 0.0 0.140372
4 2.600000 4.400000 0.0 0.140372
5 2.600000 4.400000 0.0 0.140372
6 2.600000 4.400000 0.0 0.140372
7 2.600000 4.400000 0.0 0.140372
8 2.600000 4.400000 0.0 0.140372
9 2.600000 4.400000 0.0 0.140372
10 2.600000 4.400000 0.0 0.140372
1 2.600000 4.600000 0.0 0.118157
2 2.600000 4.600000 0.0 0.118157
3 2.600000 4.600000 0.0 0.118157
4 2.600000 4.600000 0.0 0.118157
5 2.600000 4.600000 0.0 0.118157
6 2.600000 4.600000 0.0 0.118157
7 2.600000 4.600000 0.0 0.118157
8 2.600000 4.600000 0.0 0.118157
9 2.600000 4.600000 0.0 0.118157
10 2.600000 4.600000 0.0 0.118157
1 2.600000 4.800000 0.0 0.099017
2 2.600000 4.800000 0.0 0.099017
3 2.600000 4.800000 0.0 0.099017
4 2.600000 4.800000 0.0 0.099017
5 2.600000 4.800000 0.0 0.099017
6 2.600000 4.800000 0.0 0.099017
7 2.600000 4.800000 0.0 0.099017
8 2.600000 4.800000 0.0 0.099017
9 2.600000 4.800000 0.0 0.099017
10 2.600000 4.800000 0.0 0.099017
1 2.600000 5.000000 0.0 0.082662
2 2.600000 5.000000 0.0 0.082662
3 2.600000 5.000000 0.0 0.082662
4 2.600000 5.000000 0.0 0.082662
5 2.600000 5.000000 0.0 0.082662
6 2.600000 5.000000 0.0 0.082662
7 2.600000 5.000000 0.0 0.082662
8 2.600000 5.000000 0.0 0.082662
9 2.600000 5.000000 0.0 0.082662
10 2.600000 5.000000 0.0 0.082662
1 2.600000 5.200000 0.0 0.068785
2 2.600000 5.200000 0.0 0.068785
3 2.600000 5.200000 0.0 0.068785
4 2.600000 5.200000 0.0 0.068785
5 2.600000 5.200000 0.0 0.068785
6 2.600000 5.200000 0.0 0.068785
7 2.600000 5.200000 0.0 0.068785
8 2.600000 5.200000 0.0 0.068785
9 2.600000 5.200000 0.0 0.068785
10 2.600000 5.200000 0.0 0.068785
1 2.600000 5.400000 0.0 0.057081
2 2.600000 5.400000 0.0 0.057081
3 2.600000 5.400000 0.0 0.057081
4 2.600000 5.400000 0.0 0.057081
5 2.600000 5.400000 0.0 0.057081
6 2.600000 5.400000 0.0 0.057081
7 2.600000 5.400000 0.0 0.057081
8 2.600000 5.400000 0.0 0.057081
9 2.600000 5.400000 0.0 0.057081
10 2.600000 5.400000 0.0 0.057081
1 2.600000 5.600000 0.0 0.047259
2 2.600000 5.600000 0.0 0.047259
3 2.600000 5.600000 0.0 0.047259
4 2.600000 5.600000 0.0 0.047259
5 2.600000 5.600000 0.0 0.047259
6 2.600000 5.600000 0.0 0.047259
7 2.600000 5.600000 0.0 0.047259
8 2.600000 5.600000 0.0 0.047259
9 2.600000 5.600000 0.0 0.047259
10 2.600000 5.600000 0.0 0.047259
1 2.600000 5.800000 0.0 0.039052
2 2.600000 5.800000 0.0 0.039052
3 2.600000 5.800000 0.0 0.039052
4 2.600000 5.800000 0.0 0.039052
5 2.600000 5.800000 0.0 0.039052
6 2.600000 5.800000 0.0 0.039052
7 2.600000 5.800000 0.0 0.039052
8 2.600000 5.800000 0.0 0.039052
9 2.600000 5.800000 0.0 0.039052
10 2.600000 5.800000 0.0 0.039052
1 2.600000 6.000000 0.0 0.032218
2 2.600000 6.000000 0.0 0.032218
3 2.600000 6.000000 0.0 0.032218
4 2.600000 6.000000 0.0 0.032218
5 2.600000 6.000000 0.0 0.032218
6 2.600000 6.000000 0.0 0.032218
7 2.600000 6.000000 0.0 0.032218
8 2.600000 6.000000 0.0 0.032218
9 2.600000 6.000000 0.0 0.032218
10 2.600000 6.000000 0.0 0.032218
1 2.600000 6.200000 0.0 0.026545
2 2.600000 6.200000 0.0 0.026545
3 2.600000 6.200000 0.0 0.026545
4 2.600000 6.200000 0.0 0.026545
5 2.600000 6.200000 0.0 0.026545
6 2.600000 6.200000 0.0 0.026545
7 2.600000 6.200000 0.0 0.026545
8 2.600000 6.200000 0.0 0.026545
9 2.600000 6.200000 0.0 0.026545
10 2.600000 6.200000 0.0 0.026545
1 2.600000 6.400000 0.0 0.021846
2 2.600000 6.400000 0.0 0.021846
3 2.600000 6.400000 0.0 0.021846
4 2.600000 6.400000 0.0 0.021846
5 2.600000 6.400000 0.0 0.021846
6 2.600000 6.400000 0.0 0.021846
7 2.600000 6.400000 0.0 0.021846
8 2.600000 6.400000 0.0 0.021846
9 2.600000 6.400000 0.0 0.021846
10 2.600000 6.400000 0.0 0.021846
1 2.600000 6.600000 0.0 0.017962
2 2.600000 6.600000 0.0 0.017962
3 2.600000 6.600000 0.0 0.017962
4 2.600000 6.600000 0.0 0.017962
5 2.600000 6.600000 0.0 0.017962
6 2.600000 6.600000 0.0 0.017962
7 2.600000 6.600000 0.0 0.017962
8 2.600000 6.600000 0.0 0.017962
9 2.600000 6.600000 0.0 0.017962
10 2.600000 6.600000 0.0 0.017962
1 2.600000 6.800000 0.0 0.014758
2 2.600000 6.800000 0.0 0.014758
3 2.600000 6.800000 0.0 0.014758
4 2.600000 6.800000 0.0 0.014758
5 2.600000 6.800000 0.0 0.014758
6 2.600000 6.800000 0.0 0.014758
7 2.600000 6.800000 0.0 0.014758
8 2.600000 6.800000 0.0 0.014758
9 2.600000 6.800000 0.0 0.014758
10 2.600000 6.800000 0.0 0.014758
1 2.600000 7.000000 0.0 0.012118
2 2.600000 7.000000 0.0 0.012118
3 2.600000 7.000000 0.0 0.012118
4 2.600000 7.000000 0.0 0.012118
5 2.600000 7.000000 0.0 0.012118
6 2.600000 7.000000 0.0 0.012118
7 2.600000 7.000000 0.0 0.012118
8 2.600000 7.000000 0.0 0.012118
9 2.600000 7.000000 0.0 0.012118
10 2.600000 7.000000 0.0 0.012118
1 2.600000 7.200000 0.0 0.009944
2 2.600000 7.200000 0.0 0.009944
3 2.600000 7.200000 0.0 0.009944
4 2.600000 7.200000 0.0 0.009944
5 2.600000 7.200000 0.0 0.009944
6 2.600000 7.200000 0.0 0.009944
7 2.600000 7.200000 0.0 0.009944
8 2.600000 7.200000 0.0 0.009944
9 2.600000 7.200000 0.0 0.009944
10 2.600000 7.200000 0.0 0.009944
1 2.600000 7.400000 0.0 0.008158
2 2.600000 7.400000 0.0 0.008158
3 2.600000 7.400000 0.0 0.008158
4 2.600000 7.400000 0.0 0.008158
5 2.600000 7.400000 0.0 0.008158
6 2.600000 7.400000 0.0 0.008158
7 2.600000 7.400000 0.0 0.008158
8 2.600000 7.400000 0.0 0.008158
9 2.600000 7.400000 0.0 0.008158
10 2.600000 7.400000 0.0 0.008158
1 2.600000 7.600000 0.0 0.006690
2 2.600000 7.600000 0.0 0.006690
3 2.600000 7.600000 0.0 0.006690
4 2.600000 7.600000 0.0 0.006690
5 2.600000 7.600000 0.0 0.006690
6 2.600000 7.600000 0.0 0.006690
7 2.600000 7.600000 0.0 0.006690
8 2.600000 7.600000 0.0 0.006690
9 2.600000 7.600000 0.0 0.006690
10 2.600000 7.600000 0.0 0.006690
1 2.600000 7.800000 0.0 0.005484
2 2.600000 7.800000 0.0 0.005484
3 2.600000 7.800000 0.0 0.005484
4 2.600000 7.800000 0.0 0.005484
5 2.600000 7.800000 0.0 0.005484
6 2.600000 7.800000 0.0 0.005484
7 2.600000 7.800000 0.0 0.005484
8 2.600000 7.800000 0.0 0.005484
9 2.600000 7.800000 0.0 0.005484
10 2.600000 7.800000 0.0 0.005484
1 2.600000 8.000000 0.0 0.004495
2 2.600000 8.000000 0.0 0.004495
3 2.600000 8.000000 0.0 0.004495
4 2.600000 8.000000 0.0 0.004495
5 2.600000 8.000000 0.0 0.004495
6 2.600000 8.000000 0.0 0.004495
7 2.600000 8.000000 0.0 0.004495
8 2.600000 8.000000 0.0 0.004495
9 2.600000 8.000000 0.0 0.004495
10 2.600000 8.000000 0.0 0.004495
1 2.600000 8.200000 0.0 0.003683
2 2.600000 8.200000 0.0 0.003683
3 2.600000 8.200000 0.0 0.003683
4 2.600000 8.200000 0.0 0.003683
5 2.600000 8.200000 0.0 0.003683
6 2.600000 8.200000 0.0 0.003683
7 2.600000 8.200000 0.0 0.003683
8 2.600000 8.200000 0.0 0.003683
9 2.600000 8.200000 0.0 0.003683
10 2.600000 8.200000 0.0 0.003683
1 2.600000 8.400000 0.0 0.003018
2 2.600000 8.400000 0.0 0.003018
3 2.600000 8.400000 0.0 0.003018
4 2.600000 8.400000 0.0 0.003018
5 2.600000 8.400000 0.0 0.003018
6 2.600000 8.400000 0.0 0.003018
7 2.600000 8.400000 0.0 0.003018
8 2.600000 8.400000 0.0 0.003018
9 2.600000 8.400000 0.0 0.003018
10 2.600000 8.400000 0.0 0.003018
1 2.600000 8.600000 0.0 0.002472
2 2.600000 8.600000 0.0 0.002472
3 2.600000 8.600000 0.0 0.002472
4 2.600000 8.600000 0.0 0.002472
5 2.600000 8.600000 0.0 0.002472
6 2.600000 8.600000 0.0 0.002472
7 2.600000 8.600000 0.0 0.002472
8 2.600000 8.600000 0.0 0.002472
9 2.600000 8.600000 0.0 0.002472
10 2.600000 8.600000 0.0 0.002472
1 2.600000 8.800000 0.0 0.002025
2 2.600000 8.800000 0.0 0.002025
3 2.600000 8.800000 0.0 0.002025
4 2.600000 8.800000 0.0 0.002025
5 2.600000 8.800000 0.0 0.002025
6 2.600000 8.800000 0.0 0.002025
7 2.600000 8.800000 0.0 0.002025
8 2.600000 8.800000 0.0 0.002025
9 2.600000 8.800000 0.0 0.002025
10 2.600000 8.800000 0.0 0.002025
1 2.600000 9.000000 0.0 0.001659
2 2.600000 9.000000 0.0 0.001659
3 2.600000 9.000000 0.0 0.001659
4 2.600000 9.000000 0.0 0.001659
5 2.600000 9.000000 0.0 0.001659
6 2.600000 9.000000 0.0 0.001659
7 2.600000 9.000000 0.0 0.001659
8 2.600000 9.000000 0.0 0.001659
9 2.600000 9.000000 0.0 0.001659
10 2.600000 9.000000 0.0 0.001659
1 2.600000 9.200000 0.0 0.001358
2 2.600000 9.200000 0.0 0.001358
3 2.600000 9.200000 0.0 0.001358
4 2.600000 9.200000 0.0 0.001358
5 2.600000 9.200000 0.0 0.001358
6 2.600000 9.200000 0.0 0.001358
7 2.600000 9.200000 0.0 0.001358
8 2.600000 9.200000 0.0 0.001358
9 2.600000 9.200000 0.0 0.001358
10 2.600000 9.200000 0.0 0.001358
1 2.600000 9.400000 0.0 0.001112
2 2.600000 9.400000 0.0 0.001112
3 2.600000 9.400000 0.0 0.001112
4 2.600000 9.400000 0.0 0.001112
5 2.600000 9.400000 0.0 0.001112
6 2.600000 9.400000 0.0 0.001112
7 2.600000 9.400000 0.0 0.001112
8 2.600000 9.400000 0.0 0.001112
9 2.600000 9.400000 0.0 0.001112
10 2.600000 9.400000 0.0 0.001112
1 2.600000 9.600000 0.0 0.000911
2 2.600000 9.600000 0.0 0.000911
3 2.600000 9.600000 0.0 0.000911
4 2.600000 9.600000 0.0 0.000911
5 2.600000 9.600000 0.0 0.000911
6 2.600000 9.600000 0.0 0.000911
7 2.600000 9.600000 0.0 0.000911
8 2.600000 9.600000 0.0 0.000911
9 2.600000 9.600000 0.0 0.000911
10 2.600000 9.600000 0.0 0.000911
1 2.600000 9.800000 0.0 0.000746
2 2.600000 9.800000 0.0 0.000746
3 2.600000 9.800000 0.0 0.000746
4 2.600000 9.800000 0.0 0.000746
5 2.600000 9.800000 0.0 0.000746
6 2.600000 9.800000 0.0 0.000746
7 2.600000 9.800000 0.0 0.000746
8 2.600000 9.800000 0.0 0.000746
9 2.600000 9.800000 0.0 0.000746
10 2.600000 9.800000 0.0 0.000746
1 2.600000 10.000000 0.0 0.000611
2 2.600000 10.000000 0.0 0.000611
3 2.600000 10.000000 0.0 0.000611
4 2.600000 10.000000 0.0 0.000611
5 2.600000 10.000000 0.0 0.000611
6 2.600000 10.000000 0.0 0.000611
7 2.600000 10.000000 0.0 0.000611
8 2.600000 10.000000 0.0 0.000611
9 2.600000 10.000000 0.0 0.000611
10 2.600000 10.000000 0.0 0.000611
1 2.800000 -10.000000 0.0 0.942673
2 2.800000 -10.000000 0.0 0.942673
3 2.800000 -10.000000 0.0 0.942674
4 2.800000 -10.000000 0.0 0.942673
5 2.800000 -10.000000 0.0 0.942673
6 2.800000 -10.000000 0.0 0.942673
7 2.800000 -10.000000 0.0 0.942673
8 2.800000 -10.000000 0.0 0.942673
9 2.800000 -10.000000 0.0 0.942673
10 2.800000 -10.000000 0.0 0.942673
1 2.800000 -9.800000 0.0 0.942673
2 2.800000 -9.800000 0.0 0.942673
3 2.800000 -9.800000 0.0 0.942673
4 2.800000 -9.800000 0.0 0.942673
5 2.800000 -9.800000 0.0 0.942673
6 2.800000 -9.800000 0.0 0.942673
7 2.800000 -9.800000 0.0 0.942673
8 2.800000 -9.800000 0.0 0.942673
9 2.800000 -9.800000 0.0 0.942673
10 2.800000 -9.800000 0.0 0.942673
1 2.800000 -9.600000 0.0 0.942672
2 2.800000 -9.600000 0.0 0.942672
3 2.800000 -9.600000 0.0 0.942672
4 2.800000 -9.600000 0.0 0.942672
5 2.800000 -9.600000 0.0 0.942672
6 2.800000 -9.600000 0.0 0.942672
7 2.800000 -9.600000 0.0 0.942672
8 2.800000 -9.600000 0.0 0.942672
9 2.800000 -9.600000 0.0 0.942672
10 2.800000 -9.600000 0.0 0.942672
1 2.800000 -9.400000 0.0 0.942671
2 2.800000 -9.400000 0.0 0.942671
3 2.800000 -9.400000 0.0 0.942671
4 2.800000 -9.400000 0.0 0.942671
5 2.800000 -9.400000 0.0 0.942671
6 2.800000 -9.400000 0.0 0.942671
7 2.800000 -9.400000 0.0 0.942671
8 2.800000 -9.400000 0.0 0.942671
9 2.800000 -9.400000 0.0 0.942671
10 2.800000 -9.400000 0.0 0.942671
1 2.800000 -9.200000 0.0 0.942670
2 2.800000 -9.200000 0.0 0.942670
3 2.800000 -9.200000 0.0 0.942670
4 2.800000 -9.200000 0.0 0.942670
5 2.800000 -9.200000 0.0 0.942670
6 2.800000 -9.200000 0.0 0.942670
7 2.800000 -9.200000 0.0 0.942670
8 2.800000 -9.200000 0.0 0.942670
9 2.800000 -9.200000 0.0 0.942670
10 2.800000 -9.200000 0.0 0.942670
1 2.800000 -9.000000 0.0 0.942669
2 2.800000 -9.000000 0.0 0.942669
3 2.800000 -9.000000 0.0 0.942669
4 2.800000 -9.000000 0.0 0.942669
5 2.800000 -9.000000 0.0 0.942669
6 2.800000 -9.000000 0.0 0.942669
7 2.800000 -9.000000 0.0 0.942669
8 2.800000 -9.000000 0.0 0.942669
9 2.800000 -9.000000 0.0 0.942669
10 2.800000 -9.000000 0.0 0.942669
1 2.800000 -8.800000 0.0 0.942668
2 2.800000 -8.800000 0.0 0.942668
3 2.800000 -8.800000 0.0 0.942668
4 2.800000 -8.800000 0.0 0.942668
5 2.800000 -8.800000 0.0 0.942668
6 2.800000 -8.800000 0.0 0.942668
7 2.800000 -8.800000 0.0 0.942668
8 2.800000 -8.800000 0.0 0.942668
9 2.800000 -8.800000 0.0 0.942668
10 2.800000 -8.800000 0.0 0.942668
1 2.800000 -8.600000 0.0 0.942666
2 2.800000 -8.600000 0.0 0.942666
3 2.800000 -8.600000 0.0 0.942666
4 2.800000 -8.600000 0.0 0.942666
5 2.800000 -8.600000 0.0 0.942666
6 2.800000 -8.600000 0.0 0.942666
7 2.800000 -8.600000 0.0 0.942666
8 2.800000 -8.600000 0.0 0.942666
9 2.800000 -8.600000 0.0 0.942666
10 2.800000 -8.600000 0.0 0.942666
1 2.800000 -8.400000 0.0 0.942664
2 2.800000 -8.400000 0.0 0.942664
3 2.800000 -8.400000 0.0 0.942664
4 2.800000 -8.400000 0.0 0.942664
5 2.800000 -8.400000 0.0 0.942664
6 2.800000 -8.400000 0.0 0.942664
7 2.800000 -8.400000 0.0 0.942664
8 2.800000 -8.400000 0.0 0.942664
9 2.800000 -8.400000 0.0 0.942664
10 2.800000 -8.400000 0.0 0.942664
1 2.800000 -8.200000 0.0 0.942661
2 2.800000 -8.200000 0.0 0.942661
3 2.800000 -8.200000 0.0 0.942661
4 2.800000 -8.200000 0.0 0.942661
5 2.800000 -8.200000 0.0 0.942661
6 2.800000 -8.200000 0.0 0.942661
7 2.800000 -8.200000 0.0 0.942661
8 2.800000 -8.200000 0.0 0.942661
9 2.800000 -8.200000 0.0 0.942661
10 2.800000 -8.200000 0.0 0.942661
1 2.800000 -8.000000 0.0 0.942658
2 2.800000 -8.000000 0.0 0.942658
3 2.800000 -8.000000 0.0 0.942658
4 2.800000 -8.000000 0.0 0.942658
5 2.800000 -8.000000 0.0 0.942658
6 2.800000 -8.000000 0.0 0.942658
7 2.800000 -8.000000 0.0 0.942658
8 2.800000 -8.000000 0.0 0.942658
9 2.800000 -8.000000 0.0 0.942658
10 2.800000 -8.000000 0.0 0.942658
1 2.800000 -7.800000 0.0 0.942654
2 2.800000 -7.800000 0.0 0.942654
3 2.800000 -7.800000 0.0 0.942654
4 2.800000 -7.800000 0.0 0.942654
5 2.800000 -7.800000 0.0 0.942654
6 2.800000 -7.800000 0.0 0.942654
7 2.800000 -7.800000 0.0 0.942654
8 2.800000 -7.800000 0.0 0.942654
9 2.800000 -7.800000 0.0 0.942654
10 2.800000 -7.800000 0.0 0.942654
1 2.800000 -7.600000 0.0 0.942649
2 2.800000 -7.600000 0.0 0.942649
3 2.800000 -7.600000 0.0 0.942649
4 2.800000 -7.600000 0.0 0.942649
5 2.800000 -7.600000 0.0 0.942649
6 2.800000 -7.600000 0.0 0.942649
7 2.800000 -7.600000 0.0 0.942649
8 2.800000 -7.600000 0.0 0.942649
9 2.800000 -7.600000 0.0 0.942649
10 2.800000 -7.600000 0.0 0.942649
1 2.800000 -7.400000 0.0 0.942643
2 2.800000 -7.400000 0.0 0.942643
3 2.800000 -7.400000 0.0 0.942643
4 2.800000 -7.400000 0.0 0.942643
5 2.800000 -7.400000 0.0 0.942643
6 2.800000 -7.400000 0.0 0.942643
7 2.800000 -7.400000 0.0 0.942643
8 2.800000 -7.400000 0.0 0.942643
9 2.800000 -7.400000 0.0 0.942643
10 2.800000 -7.400000 0.0 0.942643
1 2.800000 -7.200000 0.0 0.942635
2 2.800000 -7.200000 0.0 0.942635
3 2.800000 -7.200000 0.0 0.942635
4 2.800000 -7.200000 0.0 0.942635
5 2.800000 -7.200000 0.0 0.942635
6 2.800000 -7.200000 0.0 0.942635
7 2.800000 -7.200000 0.0 0.942636
8 2.800000 -7.200000 0.0 0.942635
9 2.800000 -7.200000 0.0 0.942636
10 2.800000 -7.200000 0.0 0.942635
1 2.800000 -7.000000 0.0 0.942627
2 2.800000 -7.000000 0.0 0.942627
3 2.800000 -7.000000 0.0 0.942627
4 2.800000 -7.000000 0.0 0.942627
5 2.800000 -7.000000 0.0 0.942626
6 2.800000 -7.000000 0.0 0.942627
7 2.800000 -7.000000 0.0 0.942627
8 2.800000 -7.000000 0.0 0.942626
9 2.800000 -7.000000 0.0 0.942627
10 2.800000 -7.000000 0.0 0.942626
1 2.800000 -6.800000 0.0 0.942616
2 2.800000 -6.800000 0.0 0.942616
3 2.800000 -6.800000 0.0 0.942616
4 2.800000 -6.800000 0.0 0.942616
5 2.800000 -6.800000 0.0 0.942616
6 2.800000 -6.800000 0.0 0.942616
7 2.800000 -6.800000 0.0 0.942616
8 2.800000 -6.800000 0.0 0.942616
9 2.800000 -6.800000 0.0 0.942616
10 2.800000 -6.800000 0.0 0.942616
1 2.800000 -6.600000 0.0 0.942602
2 2.800000 -6.600000 0.0 0.942602
3 2.800000 -6.600000 0.0 0.942602
4 2.800000 -6.600000 0.0 0.942602
5 2.800000 -6.600000 0.0 0.942602
6 2.800000 -6.600000 0.0 0.942602
7 2.800000 -6.600000 0.0 0.942602
8 2.800000 -6.600000 0.0 0.942602
9 2.800000 -6.600000 0.0 0.942602
10 2.800000 -6.600000 0.0 0.942602
1 2.800000 -6.400000 0.0 0.942586
2 2.800000 -6.400000 0.0 0.942586
3 2.800000 -6.400000 0.0 0.942586
4 2.800000 -6.400000 0.0 0.942586
5 2.800000 -6.400000 0.0 0.942586
6 2.800000 -6.400000 0.0 0.942586
7 2.800000 -6.400000 0.0 0.942586
8 2.800000 -6.400000 0.0 0.942586
9 2.800000 -6.400000 0.0 0.942586
10 2.800000 -6.400000 0.0 0.942586
1 2.800000 -6.200000 0.0 0.942566
2 2.800000 -6.200000 0.0 0.942566
3 2.800000 -6.200000 0.0 0.942566
4 2.800000 -6.200000 0.0 0.942566
5 2.800000 -6.200000 0.0 0.942566
6 2.800000 -6.200000 0.0 0.942566
7 2.800000 -6.200000 0.0 0.942566
8 2.800000 -6.200000 0.0 0.942566
9 2.800000 -6.200000 0.0 0.942566
10 2.800000 -6.200000 0.0 0.942566
1 2.800000 -6.000000 0.0 0.942542
2 2.800000 -6.000000 0.0 0.942542
3 2.800000 -6.000000 0.0 0.942542
4 2.800000 -6.000000 0.0 0.942542
5 2.800000 -6.000000 0.0 0.942542
6 2.800000 -6.000000 0.0 0.942542
7 2.800000 -6.000000 0.0 0.942542
8 2.800000 -6.000000 0.0 0.942542
9 2.800000 -6.000000 0.0 0.942542
10 2.800000 -6.000000 0.0 0.942542
1 2.800000 -5.800000 0.0 0.942512
2 2.800000 -5.800000 0.0 0.942512
3 2.800000 -5.800000 0.0 0.942512
4 2.800000 -5.800000 0.0 0.942512
5 2.800000 -5.800000 0.0 0.942512
6 2.800000 -5.800000 0.0 0.942512
7 2.800000 -5.800000 0.0 0.942512
8 2.800000 -5.800000 0.0 0.942512
9 2.800000 -5.800000 0.0 0.942512
10 2.800000 -5.800000 0.0 0.942512
1 2.800000 -5.600000 0.0 0.942476
2 2.800000 -5.600000 0.0 0.942476
3 2.800000 -5.600000 0.0 0.942476
4 2.800000 -5.600000 0.0 0.942476
5 2.800000 -5.600000 0.0 0.942476
6 2.800000 -5.600000 0.0 0.942476
7 2.800000 -5.600000 0.0 0.942476
8 2.800000 -5.600000 0.0 0.942476
9 2.800000 -5.600000 0.0 0.942476
10 2.800000 -5.600000 0.0 0.942476
1 2.800000 -5.400000 0.0 0.942432
2 2.800000 -5.400000 0.0 0.942432
3 2.800000 -5.400000 0.0 0.942432
4 2.800000 -5.400000 0.0 0.942432
5 2.800000 -5.400000 0.0 0.942432
6 2.800000 -5.400000 0.0 0.942432
7 2.800000 -5.400000 0.0 0.942432
8 2.800000 -5.400000 0.0 0.942432
9 2.800000 -5.400000 0.0 0.942432
10 2.800000 -5.400000 0.0 0.942432
1 2.800000 -5.200000 0.0 0.942378
2 2.800000 -5.200000 0.0 0.942378
3 2.800000 -5.200000 0.0 0.942378
4 2.800000 -5.200000 0.0 0.942378
5 2.800000 -5.200000 0.0 0.942378
6 2.800000 -5.200000 0.0 0.942378
7 2.800000 -5.200000 0.0 0.942378
8 2.800000 -5.200000 0.0 0.942378
9 2.800000 -5.200000 0.0 0.942378
10 2.800000 -5.200000 0.0 0.942378
1 2.800000 -5.000000 0.0 0.942312
2 2.800000 -5.000000 0.0 0.942312
3 2.800000 -5.000000 0.0 0.942312
4 2.800000 -5.000000 0.0 0.942312
5 2.800000 -5.000000 0.0 0.942312
6 2.800000 -5.000000 0.0 0.942312
7 2.800000 -5.000000 0.0 0.942312
8 2.800000 -5.000000 0.0 0.942312
9 2.800000 -5.000000 0.0 0.942312
10 2.800000 -5.000000 0.0 0.942312
1 2.800000 -4.800000 0.0 0.942231
2 2.800000 -4.800000 0.0 0.942231
3 2.800000 -4.800000 0.0 0.942231
4 2.800000 -4.800000 0.0 0.942231
5 2.800000 -4.800000 0.0 0.942231
6 2.800000 -4.800000 0.0 0.942231
7 2.800000 -4.800000 0.0 0.942231
8 2.800000 -4.800000 0.0 0.942231
9 2.800000 -4.800000 0.0 0.942231
10 2.800000 -4.800000 0.0 0.942231
1 2.800000 -4.600000 0.0 0.942133
2 2.800000 -4.600000 0.0 0.942133
3 2.800000 -4.600000 0.0 0.942133
4 2.800000 -4.600000 0.0 0.942133
5 2.800000 -4.600000 0.0 0.942133
6 2.800000 -4.600000 0.0 0.942133
7 2.800000 -4.600000 0.0 0.942133
8 2.800000 -4.600000 0.0 0.942133
9 2.800000 -4.600000 0.0 0.942133
10 2.800000 -4.600000 0.0 0.942133
1 2.800000 -4.400000 0.0 0.942013
