x0,x1,x2,mean,std_dev,significant_digits,ulp_error
-6.2,-0.8,0.0,0.0013983,0.0,inf,22.532434416934848
-6.2,-0.6,0.0,0.0013086,0.0,inf,0.09068507514894009
-6.2,-0.4,0.0,0.0012135199999999998,2.28569887277129e-19,15.725027924212515,5.6468291617929935
-6.2,-0.2,0.0,0.00111461,0.0,inf,32.42089046910405
-6.2,-0.0,0.0,0.0010136899999999998,2.28569887277129e-19,15.646886148109337,28.22042065486312
-6.2,0.2,0.0,0.000912747,0.0,inf,3.2740619499236345
-6.2,0.4,0.0,0.0008137728,4.216370213167087e-10,6.285564433088654,0.14097589626908302
-6.2,0.6,0.0,0.0007185990000000001,1.142849436385645e-19,15.79849759005676,3.2948341257870197
-6.2,0.8,0.0,0.00062878,0.0,inf,5.610906790941954
-6.2,1.0,0.0,0.0005455001999999999,4.216370213624227e-10,6.111856177537234,0.4636189714074135
-6.2,1.2,0.0,0.0004695423,4.830458915472536e-10,5.987686330314499,0.7679120507091284
-6.2,1.4,0.0,0.00040129299999999994,5.714247181928225e-20,15.846502561349274,0.81739173643291
-6.2,1.6,0.0,0.000340791,0.0,inf,4.894796961918473
-6.2,1.8,0.0,0.000287794,0.0,inf,1.6369956098496914
-6.2,2.0,0.0,0.0002418558,4.216370213624227e-10,5.758617770150856,16.930535081773996
-6.2,2.2,0.0,0.000202396,0.0,inf,18.809734854847193
-6.2,2.4,0.0,0.000168765,0.0,inf,18.415044927969575
-6.2,2.6,0.0,0.000140292,0.0,inf,3.8621173426508904
-6.2,2.8,0.0,0.00011632200000000002,1.4285617954820562e-20,15.91076282922981,12.862973622977734
-6.2,3.0,0.0,9.62383e-05,0.0,inf,5.870562059804797
-6.2,3.2,0.0,7.947779e-05,3.162277659961029e-11,6.4002457824200905,1.4449735581874847
-6.2,3.4,0.0,6.553710999999999e-05,3.162277660389597e-11,6.316487286287784,0.010739171877503395
-6.2,3.6,0.0,5.397386e-05,5.163977794954546e-11,6.01919911208663,5.424557266756892
-6.2,3.8,0.0,4.440455e-05,5.270462766958856e-11,5.925578723620054,0.0694690179079771
-6.2,4.0,0.0,3.6500439999999996e-05,5.1639777949545456e-11,5.849313733618567,1.8698124513030052
-6.2,4.2,0.0,2.9982000000000002e-05,3.5714044887051404e-21,15.924021559696614,14.516720244660974
-6.2,4.4,0.0,2.4613199999999997e-05,3.5714044887051404e-21,15.838329040537708,6.433410473167896
-6.2,4.6,0.0,2.01961e-05,0.0,inf,8.958267744630575
-6.2,4.8,0.0,1.65651e-05,0.0,inf,1.3402146939188242
-6.2,5.0,0.0,1.35825e-05,0.0,inf,8.550568629056215
-6.2,5.2,0.0,1.11339e-05,0.0,inf,42.99138853698969
-6.2,5.4,0.0,9.124792000000001e-06,6.3245553200649144e-12,6.159192977835877,0.8362958412617445
-6.2,5.6,0.0,7.476855e-06,5.27046276686957e-12,6.151870208767035,3.4752847608178854
-6.2,5.8,0.0,6.125630000000001e-06,8.928511221762851e-22,15.836371712227312,2.1134868133813143
-6.2,6.0,0.0,5.017992999999999e-06,4.83045891532524e-12,6.016541658505995,2.186447573825717
-6.2,6.2,0.0,4.1102300000000005e-06,8.928511221762851e-22,15.66308707597856,0.773592721670866
-6.2,6.4,0.0,3.3664100000000004e-06,4.4642556108814255e-22,15.877417955083832,1.7542457301169634
-6.2,6.6,0.0,2.7570140000000004e-06,5.163977795085767e-12,5.727454605292179,1.7867947779595852
-6.2,6.8,0.0,2.2578100000000005e-06,4.4642556108814255e-22,15.703938339091037,1.709283610805869
-6.2,7.0,0.0,1.8489099999999998e-06,2.2321278054407128e-22,15.918196713904697,15.71571003831923
-6.2,7.2,0.0,1.51401e-06,0.0,inf,13.00690540485084
-6.2,7.4,0.0,1.23974e-06,0.0,inf,37.38189780712128
-6.2,7.6,0.0,1.01512e-06,0.0,inf,21.291310269385576
-6.2,7.8,0.0,8.311875e-07,7.071067811561544e-13,6.07021400121373,0.679580694064498
-6.2,8.0,0.0,6.805695e-07,5.270462767092783e-13,6.111023732483039,2.3665102552622557
-6.2,8.2,0.0,5.572374e-07,5.163977795085767e-13,6.033055891044814,6.833924310281873
-6.2,8.4,0.0,4.5625030000000006e-07,4.830458915274096e-13,5.975214770391638,16.43460251018405
-6.2,8.6,0.0,3.735609e-07,3.16227766008826e-13,6.0723614130645265,4.351117547601461
-6.2,8.8,0.0,3.05856e-07,0.0,inf,4.373613577336073
-6.2,9.0,0.0,2.50421e-07,0.0,inf,11.605612525716424
-6.2,9.2,0.0,2.050319e-07,3.1622776601719653e-13,5.811821436256121,14.127321224659681
-6.2,9.4,0.0,1.6786899999999998e-07,2.790159756800891e-23,15.779341432851263,11.398010993376374
-6.2,9.6,0.0,1.374412e-07,4.2163702135626204e-13,5.513178201722839,17.251973167061806
-6.2,9.8,0.0,1.12529e-07,0.0,inf,10.956824174150825
-6.2,10.0,0.0,9.213182000000002e-08,1.135292424370993e-13,5.909301910548207,0.4110971335321665
-6.0,-10.0,0.0,0.00247251,0.0,inf,5.078185690566897
-6.0,-9.8,0.0,0.002472489,3.1622776601495992e-09,5.893134368118135,11.199923500418663
-6.0,-9.6,0.0,0.00247246,0.0,inf,16.688685920089483
-6.0,-9.4,0.0,0.00247242,0.0,inf,3.7203250378370285
-6.0,-9.2,0.0,0.002472372,4.216370213532799e-09,5.768175079888913,8.448746358975768
-6.0,-9.0,0.0,0.00247232,0.0,inf,5.142477128654718
-6.0,-8.8,0.0,0.0024722499999999996,4.57139774554258e-19,15.733043375786007,6.133203813806176
-6.0,-8.6,0.0,0.00247217,0.0,inf,3.6878124084323645
-6.0,-8.4,0.0,0.00247207,0.0,inf,5.825376268476248
-6.0,-8.2,0.0,0.00247195,0.0,inf,17.581011649221182
-6.0,-8.0,0.0,0.0024717990000000002,3.1622776601495992e-09,5.893013152204151,12.834495052695274
-6.0,-7.8,0.0,0.00247161,0.0,inf,12.689025023952127
-6.0,-7.6,0.0,0.00247139,0.0,inf,2.557950673624873
-6.0,-7.4,0.0,0.002471119,3.1622776601495992e-09,5.892893659932762,11.103594549000263
-6.0,-7.2,0.0,0.0024707799999999997,4.57139774554258e-19,15.73278506745803,13.16918652318418
-6.0,-7.0,0.0,0.0024703800000000003,4.57139774554258e-19,15.732714752878806,17.028098694980145
-6.0,-6.8,0.0,0.00246988,0.0,inf,4.0002290811389685
-6.0,-6.6,0.0,0.00246927,0.0,inf,10.06439170986414
-6.0,-6.4,0.0,0.00246853,0.0,inf,7.265265721827745
-6.0,-6.2,0.0,0.0024676299999999997,4.57139774554258e-19,15.732231031724453,10.04996369406581
-6.0,-6.0,0.0,0.00246652,0.0,inf,18.77483858168125
-6.0,-5.8,0.0,0.00246518,0.0,inf,7.9492991007864475
-6.0,-5.6,0.0,0.002463539,3.1622776602867412e-09,5.891559441914635,13.47800099849701
-6.0,-5.4,0.0,0.00246153,0.0,inf,12.60061920247972
-6.0,-5.2,0.0,0.00245909,0.0,inf,4.14830487780273
-6.0,-5.0,0.0,0.002456115,5.270462766915999e-09,5.6683999478293625,0.41038003005087376
-6.0,-4.8,0.0,0.0024524900000000003,4.57139774554258e-19,15.729558235447316,1.3198813702911139
-6.0,-4.6,0.0,0.0024480780000000002,4.2163702135328e-09,5.763886514461727,7.1260404493659735
-6.0,-4.4,0.0,0.00244271,0.0,inf,11.33050956018269
-6.0,-4.2,0.0,0.00243618,0.0,inf,6.6097735948860645
-6.0,-4.0,0.0,0.0024282600000000002,4.57139774554258e-19,15.725246176134775,8.462840765714645
-6.0,-3.8,0.0,0.0024186500000000005,4.57139774554258e-19,15.723524016886905,0.5223264805972576
-6.0,-3.6,0.0,0.00240702,0.0,inf,12.411095228046179
-6.0,-3.4,0.0,0.00239296,0.0,inf,1.1536146402359009
-6.0,-3.2,0.0,0.0023760100000000004,4.57139774554258e-19,15.715799254366553,5.07385852560401
-6.0,-3.0,0.0,0.00235563,0.0,inf,13.231920985504985
-6.0,-2.8,0.0,0.00233121,0.0,inf,10.739397592842579
-6.0,-2.6,0.0,0.0023020600000000003,4.57139774554258e-19,15.702067628946928,14.786408377811313
-6.0,-2.4,0.0,0.002267432,4.216370213532799e-09,5.730595534884914,11.725146742537618
-6.0,-2.2,0.0,0.00222653,0.0,inf,13.100021442398429
-6.0,-2.0,0.0,0.00217852,0.0,inf,5.829116826876998
-6.0,-1.8,0.0,0.0021226199999999995,4.57139774554258e-19,15.66682324219606,14.717493005096912
-6.0,-1.6,0.0,0.00205812,0.0,inf,11.930944342166185
-6.0,-1.4,0.0,0.0019844699999999995,4.57139774554258e-19,15.637595528117782,3.8157177288085222
-6.0,-1.2,0.0,0.0019013600000000002,2.28569887277129e-19,15.920045339054631,3.621765658259392
-6.0,-1.0,0.0,0.001808839,3.1622776601495992e-09,5.757399913173474,32.391455449163914
-6.0,-0.8,0.0,0.0017073589999999999,3.1622776601495992e-09,5.732324848197785,28.36484193429351
-6.0,-0.6,0.0,0.0015978630000000001,4.830458915367792e-09,5.519551147730859,14.745746977627277
-6.0,-0.4,0.0,0.0014818,0.0,inf,5.558836979791522
-6.0,-0.2,0.0,0.0013610499999999997,2.28569887277129e-19,15.774855065774057,23.67955307662487
-6.0,-0.0,0.0,0.00123784,0.0,inf,16.635574651882052
-6.0,0.2,0.0,0.00111461,0.0,inf,32.42089046910405
-6.0,0.4,0.0,0.0009937650000000002,2.28569887277129e-19,15.638264682889956,2.441180184483528
-6.0,0.6,0.0,0.0008775596,5.163977795024531e-10,6.2302922553733895,3.1732574850320816
-6.0,0.8,0.0,0.0007678860999999999,3.1622776602181696e-10,6.38529680620964,3.9029896426945925
-6.0,1.0,0.0,0.0006661949999999999,1.142849436385645e-19,15.765612350403146,0.3770014252513647
-6.0,1.2,0.0,0.000573441,0.0,inf,5.602963829413056
-6.0,1.4,0.0,0.0004900969,3.1622776602181696e-10,6.190281955480385,1.6464984323829412
-6.0,1.6,0.0,0.00041621180000000005,4.216370213624227e-10,5.994375652096225,10.67370937205851
-6.0,1.8,0.0,0.00035149,0.0,inf,1.621472304686904
-6.0,2.0,0.0,0.00029538699999999993,5.714247181928225e-20,15.713432355284162,7.663409287109971
-6.0,2.2,0.0,0.00024719579999999997,4.216370213395657e-10,5.768102350972757,6.141975004225969
-6.0,2.4,0.0,0.000206122,0.0,inf,0.5107512753456831
-6.0,2.6,0.0,0.000171348,0.0,inf,24.404326444491744
-6.0,2.8,0.0,0.000142072,0.0,inf,16.382443955168128
-6.0,3.0,0.0,0.00011754299999999998,1.4285617954820562e-20,15.915297739375617,23.137649493291974
-6.0,3.2,0.0,9.707268000000002e-05,4.2163702138527974e-11,6.362158283231085,2.2828539330512285
-6.0,3.4,0.0,8.004605e-05,5.270462767315996e-11,6.181491156183485,0.6136093717068434
-6.0,3.6,0.0,6.592302999999999e-05,4.830458915734396e-11,6.135048767814146,2.8048907425254583
-6.0,3.8,0.0,5.42353e-05,0.0,inf,1.7408475652337074
-6.0,4.0,0.0,4.458137e-05,4.8304589154070716e-11,5.965165017711718,0.13568078726530075
-6.0,4.2,0.0,3.661981e-05,3.1622776601753135e-11,6.063716086655997,3.341788064688444
-6.0,4.4,0.0,3.0062499999999996e-05,3.5714044887051404e-21,15.925186053588291,10.535024408251047
-6.0,4.6,0.0,2.4667459999999998e-05,5.1639777949545456e-11,5.67914006649916,9.87271585687995
-6.0,4.8,0.0,2.02326e-05,0.0,inf,10.089423008263111
-6.0,5.0,0.0,1.65896e-05,0.0,inf,23.956068497151136
-6.0,5.2,0.0,1.3598999999999998e-05,1.7857022443525702e-21,15.881697929312715,10.551133463159204
-6.0,5.4,0.0,1.1145e-05,0.0,inf,24.927748039364815
-6.0,5.6,0.0,9.132235999999999e-06,5.163977794429659e-12,6.247592760134509,1.9003699496388435
-6.0,5.8,0.0,7.481849999999999e-06,4.714045207840795e-12,6.20061525388306,0.12415065430104733
-6.0,6.0,0.0,6.128982000000001e-06,4.216370213495657e-12,6.162449609287308,1.0267850365489721
-6.0,6.2,0.0,5.020242e-06,4.216370213495656e-12,6.075785916146995,0.2635456547141075
-6.0,6.4,0.0,4.11174e-06,0.0,inf,0.260222552344203
-6.0,6.6,0.0,3.367422e-06,4.216370213674226e-12,5.902358808276023,4.154372671619058
-6.0,6.8,0.0,2.7576900000000004e-06,4.4642556108814255e-22,15.790796391132814,15.429129209369421
-6.0,7.0,0.0,2.258266e-06,5.163977794867064e-12,5.640790729797682,4.2599363420158625
-6.0,7.2,0.0,1.84922e-06,0.0,inf,24.839127952232957
-6.0,7.4,0.0,1.5142189999999997e-06,3.162277660188706e-12,5.68018869128632,24.19783858396113
-6.0,7.6,0.0,1.2398699999999998e-06,2.2321278054407128e-22,15.744657094428575,26.789885075762868
-6.0,7.8,0.0,1.015212e-06,4.216370213495656e-12,5.381618005958928,21.735486906021833
-6.0,8.0,0.0,8.312490999999999e-07,5.676462121904186e-13,6.16565344387297,1.3170102424919605
-6.0,8.2,0.0,6.806108999999999e-07,5.676462122132159e-13,6.078821155810298,2.8346303272992373
-6.0,8.4,0.0,5.57265e-07,0.0,inf,4.432831386104226
-6.0,8.6,0.0,4.562681e-07,3.16227766025567e-13,6.159220106108333,11.502131450921297
-6.0,8.8,0.0,3.735733e-07,4.830458915274096e-13,5.888387436171657,6.633295122534037
-6.0,9.0,0.0,3.058646e-07,5.163977794812389e-13,5.772544849616323,4.212920935824513
-6.0,9.2,0.0,2.504261e-07,3.16227766025567e-13,5.898679590082604,6.037371078506112
-6.0,9.4,0.0,2.0503560000000004e-07,5.163977794949079e-13,5.598844907315482,10.26315339282155
-6.0,9.6,0.0,1.67871e-07,0.0,inf,24.988087916746736
-6.0,9.8,0.0,1.3744300000000002e-07,2.790159756800891e-23,15.692493555554506,9.320969894528389
-6.0,10.0,0.0,1.1253e-07,0.0,inf,7.487115951254964
-5.8,-10.0,0.0,0.0030182799999999995,4.57139774554258e-19,15.819710516190366,1.2514061816036701
-5.8,-9.8,0.0,0.00301825,0.0,inf,2.305835785344243
-5.8,-9.6,0.0,0.00301821,0.0,inf,10.831957640126348
-5.8,-9.4,0.0,0.00301817,0.0,inf,11.15294074267149
-5.8,-9.2,0.0,0.00301811,0.0,inf,9.865145072340965
-5.8,-9.0,0.0,0.003018041,3.1622776601495992e-09,5.979725135360245,17.148066945374012
-5.8,-8.8,0.0,0.00301796,0.0,inf,11.987230364233255
-5.8,-8.6,0.0,0.00301786,0.0,inf,10.289912452921271
-5.8,-8.4,0.0,0.0030177400000000005,4.57139774554258e-19,15.819632809681488,0.9366938807070255
-5.8,-8.2,0.0,0.00301759,0.0,inf,0.1480547022074461
-5.8,-8.0,0.0,0.0030174099999999995,4.57139774554258e-19,15.819585315525032,12.229064527899027
-5.8,-7.8,0.0,0.0030171800000000004,4.57139774554258e-19,15.819552210465405,16.36583373695612
-5.8,-7.6,0.0,0.0030169100000000003,4.57139774554258e-19,15.819513344783855,4.5719897747039795
-5.8,-7.4,0.0,0.0030165800000000005,4.57139774554258e-19,15.819465837560285,8.5954744592309
-5.8,-7.2,0.0,0.0030161699999999994,4.57139774554258e-19,15.819406806193875,5.5447573736310005
-5.8,-7.0,0.0,0.0030156709999999997,3.1622776602867412e-09,5.979383959635627,15.830434747040272
-5.8,-6.8,0.0,0.0030150700000000003,4.57139774554258e-19,15.819248389703935,7.075199393555522
-5.8,-6.6,0.0,0.00301433,0.0,inf,8.132939230650663
-5.8,-6.4,0.0,0.00301342,0.0,inf,19.15779179520905
-5.8,-6.2,0.0,0.0030123199999999998,4.57139774554258e-19,15.818852095484347,6.3552121594548225
-5.8,-6.0,0.0,0.0030109710000000003,3.1622776601495992e-09,5.978706572652294,18.85808335803449
-5.8,-5.8,0.0,0.00300933,0.0,inf,12.477485859766603
-5.8,-5.6,0.0,0.00300733,0.0,inf,3.4442792143672705
-5.8,-5.4,0.0,0.003004884,5.163977794912555e-09,5.76484334510294,6.363320209085941
-5.8,-5.2,0.0,0.0030019089999999997,3.1622776601495992e-09,5.977397522887557,12.447178160771728
-5.8,-5.0,0.0,0.0029982710000000003,3.1622776601495992e-09,5.976870884180461,17.54410293698311
-5.8,-4.8,0.0,0.00299385,0.0,inf,8.801799964159727
-5.8,-4.6,0.0,0.0029884689999999997,3.1622776601495992e-09,5.9754487551701825,6.81562758795917
-5.8,-4.4,0.0,0.00298192,0.0,inf,13.647017335519195
-5.8,-4.2,0.0,0.0029739519999999998,4.2163702135328e-09,5.848395218063281,11.885605895891786
-5.8,-4.0,0.0,0.0029642900000000005,4.57139774554258e-19,15.811871679151553,11.228267105296254
-5.8,-3.8,0.0,0.0029525610000000002,3.1622776601495992e-09,5.970198878918016,15.232988137751818
-5.8,-3.6,0.0,0.00293837,0.0,inf,6.098488323390484
-5.8,-3.4,0.0,0.0029212199999999995,4.57139774554258e-19,15.805515255579543,0.2974273879081011
-5.8,-3.2,0.0,0.00290054,0.0,inf,3.2860947344452143
-5.8,-3.0,0.0,0.0028756799999999994,4.57139774554258e-19,15.798691547188467,13.095300944522023
-5.8,-2.8,0.0,0.0028458799999999994,4.57139774554258e-19,15.794167573800518,2.207777326926589
-5.8,-2.6,0.0,0.00281031,0.0,inf,18.332860300317407
-5.8,-2.4,0.0,0.00276806,0.0,inf,6.103905119001865
-5.8,-2.2,0.0,0.0027181479999999997,4.216370213532799e-09,5.809334363264421,7.634159330278635
-5.8,-2.0,0.0,0.00265957,0.0,inf,3.424450058490038
-5.8,-1.8,0.0,0.00259136,0.0,inf,1.228315006941557
-5.8,-1.6,0.0,0.0025126499999999995,4.57139774554258e-19,15.740082987905891,8.105722013860941
-5.8,-1.4,0.0,0.0024227700000000003,4.57139774554258e-19,15.724263177586604,6.702975250780582
-5.8,-1.2,0.0,0.00232135,0.0,inf,1.4906493742018938
-5.8,-1.0,0.0,0.00220843,0.0,inf,8.171904243528843
-5.8,-0.8,0.0,0.00208458,0.0,inf,4.120279274880886
-5.8,-0.6,0.0,0.0019509470000000002,4.830458915367792e-09,5.606257078738427,7.021420227363706
-5.8,-0.4,0.0,0.00180928,0.0,inf,2.0442915558815002
-5.8,-0.2,0.0,0.0016618870000000001,4.8304589154725366e-09,5.5366130979462715,8.032502664253116
-5.8,-0.0,0.0,0.0015114900000000003,2.28569887277129e-19,15.820386264122671,5.889561844989657
-5.8,0.2,0.0,0.0013610499999999997,2.28569887277129e-19,15.774855065774057,23.67955307662487
-5.8,0.4,0.0,0.0012135199999999998,2.28569887277129e-19,15.725027924212515,5.646829159930348
-5.8,0.6,0.0,0.001071646,5.163977794912554e-09,5.3170669811294085,6.219459790736437
-5.8,0.8,0.0,0.0009377390000000002,1.142849436385645e-19,15.914092959979936,0.8751934338361025
-5.8,1.0,0.0,0.0008135722,4.216370213624227e-10,6.2854573635836335,4.0792520865798
-5.8,1.2,0.0,0.000700313,0.0,inf,1.8554950691759586
-5.8,1.4,0.0,0.0005985402,4.216370213167087e-10,6.152154587851685,7.5840643383562565
-5.8,1.6,0.0,0.0005083149999999999,1.142849436385645e-19,15.64814390715149,0.3377068378031254
-5.8,1.8,0.0,0.0004292774,5.163977795024531e-10,5.919753658805942,3.6544241458177567
-5.8,2.0,0.0,0.000360763,0.0,inf,6.019546253606677
-5.8,2.2,0.0,0.000301909,0.0,inf,3.773287082090974
-5.8,2.4,0.0,0.00025174660000000005,5.16397779474459e-10,5.687979247719092,3.4463852420449257
-5.8,2.6,0.0,0.00020927659999999998,5.163977795024531e-10,5.607736304818697,3.6587809696793556
-5.8,2.8,0.0,0.000173522,0.0,inf,2.3591961711645126
-5.8,3.0,0.0,0.00014356400000000002,2.8571235909641123e-20,15.701116523081065,12.79114613123238
-5.8,3.2,0.0,0.00011856199999999998,1.4285617954820562e-20,15.91904648527111,42.77388098463416
-5.8,3.4,0.0,9.776673000000001e-05,6.749485577287656e-11,6.160920415945225,0.2564332392066717
-5.8,3.6,0.0,8.051736e-05,5.163977795304471e-11,6.19290516065332,1.4496195577085018
-5.8,3.8,0.0,6.624233e-05,4.830458915079747e-11,6.137147207250187,3.754411481320858
-5.8,4.0,0.0,5.445128e-05,4.216370213567084e-11,6.111069356672679,2.688368085771799
-5.8,4.2,0.0,4.472719000000001e-05,3.1622776601753135e-11,6.150571614339191,0.2335443701595068
-5.8,4.4,0.0,3.6718169999999995e-05,4.8304589154070716e-11,5.880892635580667,4.777822285890579
-5.8,4.6,0.0,3.0128699999999995e-05,3.5714044887051404e-21,15.926141352910927,9.45592981390655
-5.8,4.8,0.0,2.4711999999999997e-05,3.5714044887051404e-21,15.840068855163778,11.176632774993777
-5.8,5.0,0.0,2.0262589999999997e-05,3.1622776601753135e-11,5.806694956858287,15.395266447216272
-5.8,5.2,0.0,1.66098e-05,0.0,inf,3.090875929221511
-5.8,5.4,0.0,1.3612500000000002e-05,1.7857022443525702e-21,15.882128848298196,30.612027376890182
-5.8,5.6,0.0,1.11541e-05,0.0,inf,14.925873609259725
-5.8,5.8,0.0,9.138336e-06,5.163977794429659e-12,6.247882756138799,1.2725985888391733
-5.8,6.0,0.0,7.485945e-06,5.27046276686957e-12,6.1523978823744025,2.0485874824225903
-5.8,6.2,0.0,6.131730999999999e-06,3.1622776603895977e-12,6.287583094002875,0.5356342364102602
-5.8,6.4,0.0,5.022083999999999e-06,5.163977794867064e-12,5.9878996063712995,4.091158628463745
-5.8,6.6,0.0,4.112974999999999e-06,5.27046276686957e-12,5.892307320124109,3.53154949657619
-5.8,6.8,0.0,3.3682500000000003e-06,4.4642556108814255e-22,15.877655265316742,10.557622376829386
-5.8,7.0,0.0,2.75825e-06,0.0,inf,1.06025792658329
-5.8,7.2,0.0,2.2586400000000005e-06,4.4642556108814255e-22,15.70409796199134,8.643867030739784
-5.8,7.4,0.0,1.84947e-06,0.0,inf,23.899229239672422
-5.8,7.6,0.0,1.5143819999999998e-06,4.216370213584942e-12,5.555296702335185,17.082177804782987
-5.8,7.8,0.0,1.2399859999999998e-06,5.163977794867064e-12,5.380432415680024,4.606181876733899
-5.8,8.0,0.0,1.01529e-06,0.0,inf,1.336639678105712
-5.8,8.2,0.0,8.312995999999999e-07,6.992058987724812e-13,6.075152488011904,1.9073685836046934
-5.8,8.4,0.0,6.806447e-07,4.830458915018373e-13,6.148932074517738,1.4727743789553642
-5.8,8.6,0.0,5.572869000000001e-07,5.676462122132159e-13,5.9920010900855605,9.830388588830829
-5.8,8.8,0.0,4.562836e-07,5.163977795085767e-13,5.946250493250215,1.8129184283316135
-5.8,9.0,0.0,3.735837e-07,4.830458915274095e-13,5.88839952643545,0.19295379891991615
-5.8,9.2,0.0,3.0587100000000005e-07,5.580319513601782e-23,15.738879236804925,11.325134314596653
-5.8,9.4,0.0,2.50431e-07,0.0,inf,5.001344444230199
-5.8,9.6,0.0,2.0503819999999997e-07,4.2163702134510136e-13,5.68689604398867,23.117333695292473
-5.8,9.8,0.0,1.67873e-07,0.0,inf,29.271082254126668
-5.8,10.0,0.0,1.374448e-07,4.2163702135626204e-13,5.513189577057595,20.130456568673253
-5.6,-10.0,0.0,0.003684071999999999,4.216370213715655e-09,5.941389372657351,5.407288573682308
-5.6,-9.8,0.0,0.0036840400000000004,4.57139774554258e-19,15.906275327188414,15.606344919651747
-5.6,-9.6,0.0,0.0036839899999999994,4.57139774554258e-19,15.906269432879055,5.611898312345147
-5.6,-9.4,0.0,0.0036839399999999993,9.14279549108516e-19,15.605233542825715,16.01153882406652
-5.6,-9.2,0.0,0.00368387,0.0,inf,4.059418378397822
-5.6,-9.0,0.0,0.00368379,0.0,inf,13.061333192512393
-5.6,-8.8,0.0,0.0036836900000000007,9.14279549108516e-19,15.60520406967885,14.209039986133575
-5.6,-8.6,0.0,0.0036835600000000002,4.57139774554258e-19,15.906218738515955,18.178208149969578
-5.6,-8.4,0.0,0.0036834139999999994,5.163977795136507e-09,5.853266168290589,2.8837086502462626
-5.6,-8.2,0.0,0.0036832300000000004,4.57139774554258e-19,15.90617982952598,8.648512478917837
-5.6,-8.0,0.0,0.0036830099999999996,4.57139774554258e-19,15.906153888262583,4.554810080677271
-5.6,-7.8,0.0,0.0036827399999999995,4.57139774554258e-19,15.906122049139569,14.977464608848095
-5.6,-7.6,0.0,0.0036824009999999996,3.1622776601495992e-09,6.06613107982637,12.13206921517849
-5.6,-7.4,0.0,0.003682,0.0,inf,10.47917876392603
-5.6,-7.2,0.0,0.0036814999999999994,4.57139774554258e-19,15.905975795035236,6.309427820146084
-5.6,-7.0,0.0,0.003680897,4.830458915367792e-09,5.88196527240926,5.483314549550414
-5.6,-6.8,0.0,0.003680158,4.2163702135328e-09,5.940927728006689,8.013546472415328
-5.6,-6.6,0.0,0.003679251,3.1622776602867412e-09,6.06575941657176,9.453695284202695
-5.6,-6.4,0.0,0.0036781499999999994,4.57139774554258e-19,15.905580426610145,4.1104582622647285
-5.6,-6.2,0.0,0.0036768100000000004,4.57139774554258e-19,15.905422178404258,19.032232843339443
-5.6,-6.0,0.0,0.003675160999999999,3.1622776602867412e-09,6.0652763692216505,11.34867736697197
-5.6,-5.8,0.0,0.0036731600000000004,4.57139774554258e-19,15.904990836510548,0.7611271906644106
-5.6,-5.6,0.0,0.00367072,0.0,inf,16.74728772044182
-5.6,-5.4,0.0,0.0036677390000000006,3.1622776601495992e-09,6.064398423267531,15.857994131743908
-5.6,-5.2,0.0,0.003664100000000001,9.14279549108516e-19,15.602888312407936,4.810470178723335
-5.6,-5.0,0.0,0.0036596699999999994,4.57139774554258e-19,15.903392916152326,8.89687048457563
-5.6,-4.8,0.0,0.0036542800000000006,4.57139774554258e-19,15.902752811234675,13.212575301527977
-5.6,-4.6,0.0,0.0036477099999999998,4.57139774554258e-19,15.901971294000036,5.082948084920645
-5.6,-4.4,0.0,0.00363972,0.0,inf,6.559434233233333
-5.6,-4.2,0.0,0.003630009000000001,3.1622776601495992e-09,6.059907701800535,11.134468533098698
-5.6,-4.0,0.0,0.0036182110000000005,3.1622776601495992e-09,6.0584938896307685,13.528582479804754
-5.6,-3.8,0.0,0.0036039130000000003,4.830458915367792e-09,5.872785905734456,6.788819180801511
-5.6,-3.6,0.0,0.0035866,0.0,inf,7.063210923224688
-5.6,-3.4,0.0,0.0035656800000000003,4.57139774554258e-19,15.892093355290088,0.3455856963992119
-5.6,-3.2,0.0,0.0035404570000000003,4.830458915367792e-09,5.865070931462516,9.21698528341949
-5.6,-3.0,0.0,0.0035101270000000005,4.83045891557728e-09,5.861334437306944,8.919143902137876
-5.6,-2.8,0.0,0.0034737800000000005,4.57139774554258e-19,15.880753300645784,10.602717960253358
-5.6,-2.6,0.0,0.0034303899999999997,4.57139774554258e-19,15.875294487880298,5.02738793194294
-5.6,-2.4,0.0,0.00337885,0.0,inf,12.427940247580409
-5.6,-2.2,0.0,0.0033179520000000003,4.216370213532799e-09,5.895931362296027,10.872382683679461
-5.6,-2.0,0.0,0.003246492,4.216370213532799e-09,5.886475600416658,6.474936248734593
-5.6,-1.8,0.0,0.00316328,0.0,inf,1.2087215092033148
-5.6,-1.6,0.0,0.003067251,3.1622776601495992e-09,5.986749316726719,11.199119070544839
-5.6,-1.4,0.0,0.0029575919999999998,4.216370213532799e-09,5.845999526236394,5.965367682278156
-5.6,-1.2,0.0,0.0028338499999999997,4.57139774554258e-19,15.792327848873425,15.443535624071956
-5.6,-1.0,0.0,0.0026960700000000005,4.57139774554258e-19,15.770682154131448,14.742372404783964
-5.6,-0.8,0.0,0.00254494,0.0,inf,7.031273094937205
-5.6,-0.6,0.0,0.00238186,0.0,inf,9.514613322913647
-5.6,-0.4,0.0,0.002208979,3.1622776601495992e-09,5.844191587206078,17.16886700503528
-5.6,-0.2,0.0,0.00202909,0.0,inf,18.7726729568094
-5.6,-0.0,0.0,0.0018455200000000002,2.28569887277129e-19,15.90709974191645,3.2794281113892794
