i x0 x1 x2 result
4 -1.400000 4.200000 0.0 0.00363001
5 -1.400000 4.200000 0.0 0.00363001
6 -1.400000 4.200000 0.0 0.00363001
7 -1.400000 4.200000 0.0 0.00363001
8 -1.400000 4.200000 0.0 0.00363001
9 -1.400000 4.200000 0.0 0.00363001
10 -1.400000 4.200000 0.0 0.00363001
1 -1.400000 4.400000 0.0 0.00298192
2 -1.400000 4.400000 0.0 0.00298192
3 -1.400000 4.400000 0.0 0.00298192
4 -1.400000 4.400000 0.0 0.00298191
5 -1.400000 4.400000 0.0 0.00298192
6 -1.400000 4.400000 0.0 0.00298192
7 -1.400000 4.400000 0.0 0.00298192
8 -1.400000 4.400000 0.0 0.00298192
9 -1.400000 4.400000 0.0 0.00298192
10 -1.400000 4.400000 0.0 0.00298192
1 -1.400000 4.600000 0.0 0.00244808
2 -1.400000 4.600000 0.0 0.00244808
3 -1.400000 4.600000 0.0 0.00244808
4 -1.400000 4.600000 0.0 0.00244808
5 -1.400000 4.600000 0.0 0.00244808
6 -1.400000 4.600000 0.0 0.00244807
7 -1.400000 4.600000 0.0 0.00244808
8 -1.400000 4.600000 0.0 0.00244808
9 -1.400000 4.600000 0.0 0.00244808
10 -1.400000 4.600000 0.0 0.00244808
1 -1.400000 4.800000 0.0 0.00200882
2 -1.400000 4.800000 0.0 0.00200882
3 -1.400000 4.800000 0.0 0.00200882
4 -1.400000 4.800000 0.0 0.00200882
5 -1.400000 4.800000 0.0 0.00200882
6 -1.400000 4.800000 0.0 0.00200882
7 -1.400000 4.800000 0.0 0.00200882
8 -1.400000 4.800000 0.0 0.00200882
9 -1.400000 4.800000 0.0 0.00200882
10 -1.400000 4.800000 0.0 0.00200882
1 -1.400000 5.000000 0.0 0.00164772
2 -1.400000 5.000000 0.0 0.00164772
3 -1.400000 5.000000 0.0 0.00164772
4 -1.400000 5.000000 0.0 0.00164772
5 -1.400000 5.000000 0.0 0.00164772
6 -1.400000 5.000000 0.0 0.00164772
7 -1.400000 5.000000 0.0 0.00164772
8 -1.400000 5.000000 0.0 0.00164772
9 -1.400000 5.000000 0.0 0.00164772
10 -1.400000 5.000000 0.0 0.00164772
1 -1.400000 5.200000 0.0 0.00135108
2 -1.400000 5.200000 0.0 0.00135108
3 -1.400000 5.200000 0.0 0.00135108
4 -1.400000 5.200000 0.0 0.00135108
5 -1.400000 5.200000 0.0 0.00135108
6 -1.400000 5.200000 0.0 0.00135108
7 -1.400000 5.200000 0.0 0.00135108
8 -1.400000 5.200000 0.0 0.00135108
9 -1.400000 5.200000 0.0 0.00135108
10 -1.400000 5.200000 0.0 0.00135108
1 -1.400000 5.400000 0.0 0.00110754
2 -1.400000 5.400000 0.0 0.00110754
3 -1.400000 5.400000 0.0 0.00110754
4 -1.400000 5.400000 0.0 0.00110754
5 -1.400000 5.400000 0.0 0.00110754
6 -1.400000 5.400000 0.0 0.00110754
7 -1.400000 5.400000 0.0 0.00110754
8 -1.400000 5.400000 0.0 0.00110754
9 -1.400000 5.400000 0.0 0.00110754
10 -1.400000 5.400000 0.0 0.00110754
1 -1.400000 5.600000 0.0 0.000907698
2 -1.400000 5.600000 0.0 0.000907698
3 -1.400000 5.600000 0.0 0.000907698
4 -1.400000 5.600000 0.0 0.000907698
5 -1.400000 5.600000 0.0 0.000907697
6 -1.400000 5.600000 0.0 0.000907698
7 -1.400000 5.600000 0.0 0.000907698
8 -1.400000 5.600000 0.0 0.000907698
9 -1.400000 5.600000 0.0 0.000907698
10 -1.400000 5.600000 0.0 0.000907697
1 -1.400000 5.800000 0.0 0.000743779
2 -1.400000 5.800000 0.0 0.000743779
3 -1.400000 5.800000 0.0 0.000743778
4 -1.400000 5.800000 0.0 0.000743778
5 -1.400000 5.800000 0.0 0.000743779
6 -1.400000 5.800000 0.0 0.000743779
7 -1.400000 5.800000 0.0 0.000743779
8 -1.400000 5.800000 0.0 0.000743779
9 -1.400000 5.800000 0.0 0.000743779
10 -1.400000 5.800000 0.0 0.000743779
1 -1.400000 6.000000 0.0 0.00060937
2 -1.400000 6.000000 0.0 0.00060937
3 -1.400000 6.000000 0.0 0.00060937
4 -1.400000 6.000000 0.0 0.00060937
5 -1.400000 6.000000 0.0 0.00060937
6 -1.400000 6.000000 0.0 0.00060937
7 -1.400000 6.000000 0.0 0.00060937
8 -1.400000 6.000000 0.0 0.00060937
9 -1.400000 6.000000 0.0 0.00060937
10 -1.400000 6.000000 0.0 0.00060937
1 -1.400000 6.200000 0.0 0.000499189
2 -1.400000 6.200000 0.0 0.000499189
3 -1.400000 6.200000 0.0 0.000499189
4 -1.400000 6.200000 0.0 0.000499188
5 -1.400000 6.200000 0.0 0.000499189
6 -1.400000 6.200000 0.0 0.000499188
7 -1.400000 6.200000 0.0 0.000499189
8 -1.400000 6.200000 0.0 0.000499188
9 -1.400000 6.200000 0.0 0.000499188
10 -1.400000 6.200000 0.0 0.000499189
1 -1.400000 6.400000 0.0 0.000408888
2 -1.400000 6.400000 0.0 0.000408888
3 -1.400000 6.400000 0.0 0.000408888
4 -1.400000 6.400000 0.0 0.000408888
5 -1.400000 6.400000 0.0 0.000408888
6 -1.400000 6.400000 0.0 0.000408888
7 -1.400000 6.400000 0.0 0.000408888
8 -1.400000 6.400000 0.0 0.000408888
9 -1.400000 6.400000 0.0 0.000408888
10 -1.400000 6.400000 0.0 0.000408888
1 -1.400000 6.600000 0.0 0.000334895
2 -1.400000 6.600000 0.0 0.000334895
3 -1.400000 6.600000 0.0 0.000334895
4 -1.400000 6.600000 0.0 0.000334895
5 -1.400000 6.600000 0.0 0.000334895
6 -1.400000 6.600000 0.0 0.000334895
7 -1.400000 6.600000 0.0 0.000334895
8 -1.400000 6.600000 0.0 0.000334895
9 -1.400000 6.600000 0.0 0.000334895
10 -1.400000 6.600000 0.0 0.000334895
1 -1.400000 6.800000 0.0 0.000274273
2 -1.400000 6.800000 0.0 0.000274273
3 -1.400000 6.800000 0.0 0.000274273
4 -1.400000 6.800000 0.0 0.000274273
5 -1.400000 6.800000 0.0 0.000274273
6 -1.400000 6.800000 0.0 0.000274273
7 -1.400000 6.800000 0.0 0.000274273
8 -1.400000 6.800000 0.0 0.000274273
9 -1.400000 6.800000 0.0 0.000274273
10 -1.400000 6.800000 0.0 0.000274273
1 -1.400000 7.000000 0.0 0.000224612
2 -1.400000 7.000000 0.0 0.000224612
3 -1.400000 7.000000 0.0 0.000224612
4 -1.400000 7.000000 0.0 0.000224612
5 -1.400000 7.000000 0.0 0.000224612
6 -1.400000 7.000000 0.0 0.000224612
7 -1.400000 7.000000 0.0 0.000224612
8 -1.400000 7.000000 0.0 0.000224612
9 -1.400000 7.000000 0.0 0.000224612
10 -1.400000 7.000000 0.0 0.000224612
1 -1.400000 7.200000 0.0 0.000183935
2 -1.400000 7.200000 0.0 0.000183935
3 -1.400000 7.200000 0.0 0.000183935
4 -1.400000 7.200000 0.0 0.000183935
5 -1.400000 7.200000 0.0 0.000183935
6 -1.400000 7.200000 0.0 0.000183935
7 -1.400000 7.200000 0.0 0.000183935
8 -1.400000 7.200000 0.0 0.000183935
9 -1.400000 7.200000 0.0 0.000183935
10 -1.400000 7.200000 0.0 0.000183935
1 -1.400000 7.400000 0.0 0.000150618
2 -1.400000 7.400000 0.0 0.000150618
3 -1.400000 7.400000 0.0 0.000150618
4 -1.400000 7.400000 0.0 0.000150618
5 -1.400000 7.400000 0.0 0.000150618
6 -1.400000 7.400000 0.0 0.000150618
7 -1.400000 7.400000 0.0 0.000150618
8 -1.400000 7.400000 0.0 0.000150618
9 -1.400000 7.400000 0.0 0.000150618
10 -1.400000 7.400000 0.0 0.000150618
1 -1.400000 7.600000 0.0 0.000123333
2 -1.400000 7.600000 0.0 0.000123333
3 -1.400000 7.600000 0.0 0.000123333
4 -1.400000 7.600000 0.0 0.000123333
5 -1.400000 7.600000 0.0 0.000123333
6 -1.400000 7.600000 0.0 0.000123333
7 -1.400000 7.600000 0.0 0.000123333
8 -1.400000 7.600000 0.0 0.000123333
9 -1.400000 7.600000 0.0 0.000123333
10 -1.400000 7.600000 0.0 0.000123333
1 -1.400000 7.800000 0.0 0.000100988
2 -1.400000 7.800000 0.0 0.000100988
3 -1.400000 7.800000 0.0 0.000100988
4 -1.400000 7.800000 0.0 0.000100988
5 -1.400000 7.800000 0.0 0.000100988
6 -1.400000 7.800000 0.0 0.000100988
7 -1.400000 7.800000 0.0 0.000100988
8 -1.400000 7.800000 0.0 0.000100988
9 -1.400000 7.800000 0.0 0.000100988
10 -1.400000 7.800000 0.0 0.000100988
1 -1.400000 8.000000 0.0 8.26894e-05
2 -1.400000 8.000000 0.0 8.26895e-05
3 -1.400000 8.000000 0.0 8.26895e-05
4 -1.400000 8.000000 0.0 8.26895e-05
5 -1.400000 8.000000 0.0 8.26896e-05
6 -1.400000 8.000000 0.0 8.26895e-05
7 -1.400000 8.000000 0.0 8.26894e-05
8 -1.400000 8.000000 0.0 8.26895e-05
9 -1.400000 8.000000 0.0 8.26895e-05
10 -1.400000 8.000000 0.0 8.26895e-05
1 -1.400000 8.200000 0.0 6.77056e-05
2 -1.400000 8.200000 0.0 6.77056e-05
3 -1.400000 8.200000 0.0 6.77056e-05
4 -1.400000 8.200000 0.0 6.77055e-05
5 -1.400000 8.200000 0.0 6.77056e-05
6 -1.400000 8.200000 0.0 6.77055e-05
7 -1.400000 8.200000 0.0 6.77056e-05
8 -1.400000 8.200000 0.0 6.77056e-05
9 -1.400000 8.200000 0.0 6.77055e-05
10 -1.400000 8.200000 0.0 6.77056e-05
1 -1.400000 8.400000 0.0 5.54361e-05
2 -1.400000 8.400000 0.0 5.54361e-05
3 -1.400000 8.400000 0.0 5.5436e-05
4 -1.400000 8.400000 0.0 5.54361e-05
5 -1.400000 8.400000 0.0 5.54361e-05
6 -1.400000 8.400000 0.0 5.54361e-05
7 -1.400000 8.400000 0.0 5.54361e-05
8 -1.400000 8.400000 0.0 5.54361e-05
9 -1.400000 8.400000 0.0 5.54361e-05
10 -1.400000 8.400000 0.0 5.54361e-05
1 -1.400000 8.600000 0.0 4.53895e-05
2 -1.400000 8.600000 0.0 4.53895e-05
3 -1.400000 8.600000 0.0 4.53894e-05
4 -1.400000 8.600000 0.0 4.53895e-05
5 -1.400000 8.600000 0.0 4.53894e-05
6 -1.400000 8.600000 0.0 4.53895e-05
7 -1.400000 8.600000 0.0 4.53895e-05
8 -1.400000 8.600000 0.0 4.53895e-05
9 -1.400000 8.600000 0.0 4.53895e-05
10 -1.400000 8.600000 0.0 4.53895e-05
1 -1.400000 8.800000 0.0 3.71634e-05
2 -1.400000 8.800000 0.0 3.71634e-05
3 -1.400000 8.800000 0.0 3.71633e-05
4 -1.400000 8.800000 0.0 3.71633e-05
5 -1.400000 8.800000 0.0 3.71633e-05
6 -1.400000 8.800000 0.0 3.71633e-05
7 -1.400000 8.800000 0.0 3.71633e-05
8 -1.400000 8.800000 0.0 3.71633e-05
9 -1.400000 8.800000 0.0 3.71634e-05
10 -1.400000 8.800000 0.0 3.71633e-05
1 -1.400000 9.000000 0.0 3.04278e-05
2 -1.400000 9.000000 0.0 3.04278e-05
3 -1.400000 9.000000 0.0 3.04278e-05
4 -1.400000 9.000000 0.0 3.04278e-05
5 -1.400000 9.000000 0.0 3.04278e-05
6 -1.400000 9.000000 0.0 3.04278e-05
7 -1.400000 9.000000 0.0 3.04278e-05
8 -1.400000 9.000000 0.0 3.04278e-05
9 -1.400000 9.000000 0.0 3.04278e-05
10 -1.400000 9.000000 0.0 3.04278e-05
1 -1.400000 9.200000 0.0 2.49129e-05
2 -1.400000 9.200000 0.0 2.49129e-05
3 -1.400000 9.200000 0.0 2.49129e-05
4 -1.400000 9.200000 0.0 2.49129e-05
5 -1.400000 9.200000 0.0 2.49129e-05
6 -1.400000 9.200000 0.0 2.49129e-05
7 -1.400000 9.200000 0.0 2.49129e-05
8 -1.400000 9.200000 0.0 2.49129e-05
9 -1.400000 9.200000 0.0 2.49129e-05
10 -1.400000 9.200000 0.0 2.49129e-05
1 -1.400000 9.400000 0.0 2.03974e-05
2 -1.400000 9.400000 0.0 2.03974e-05
3 -1.400000 9.400000 0.0 2.03974e-05
4 -1.400000 9.400000 0.0 2.03974e-05
5 -1.400000 9.400000 0.0 2.03974e-05
6 -1.400000 9.400000 0.0 2.03974e-05
7 -1.400000 9.400000 0.0 2.03974e-05
8 -1.400000 9.400000 0.0 2.03974e-05
9 -1.400000 9.400000 0.0 2.03974e-05
10 -1.400000 9.400000 0.0 2.03974e-05
1 -1.400000 9.600000 0.0 1.67003e-05
2 -1.400000 9.600000 0.0 1.67003e-05
3 -1.400000 9.600000 0.0 1.67003e-05
4 -1.400000 9.600000 0.0 1.67003e-05
5 -1.400000 9.600000 0.0 1.67003e-05
6 -1.400000 9.600000 0.0 1.67003e-05
7 -1.400000 9.600000 0.0 1.67003e-05
8 -1.400000 9.600000 0.0 1.67003e-05
9 -1.400000 9.600000 0.0 1.67003e-05
10 -1.400000 9.600000 0.0 1.67003e-05
1 -1.400000 9.800000 0.0 1.36732e-05
2 -1.400000 9.800000 0.0 1.36732e-05
3 -1.400000 9.800000 0.0 1.36732e-05
4 -1.400000 9.800000 0.0 1.36733e-05
5 -1.400000 9.800000 0.0 1.36732e-05
6 -1.400000 9.800000 0.0 1.36733e-05
7 -1.400000 9.800000 0.0 1.36732e-05
8 -1.400000 9.800000 0.0 1.36733e-05
9 -1.400000 9.800000 0.0 1.36732e-05
10 -1.400000 9.800000 0.0 1.36733e-05
1 -1.400000 10.000000 0.0 1.11949e-05
2 -1.400000 10.000000 0.0 1.11949e-05
3 -1.400000 10.000000 0.0 1.11949e-05
4 -1.400000 10.000000 0.0 1.11948e-05
5 -1.400000 10.000000 0.0 1.11948e-05
6 -1.400000 10.000000 0.0 1.11949e-05
7 -1.400000 10.000000 0.0 1.11949e-05
8 -1.400000 10.000000 0.0 1.11949e-05
9 -1.400000 10.000000 0.0 1.11949e-05
10 -1.400000 10.000000 0.0 1.11949e-05
1 -1.200000 -10.000000 0.0 0.231467
2 -1.200000 -10.000000 0.0 0.231467
3 -1.200000 -10.000000 0.0 0.231467
4 -1.200000 -10.000000 0.0 0.231467
5 -1.200000 -10.000000 0.0 0.231467
6 -1.200000 -10.000000 0.0 0.231467
7 -1.200000 -10.000000 0.0 0.231467
8 -1.200000 -10.000000 0.0 0.231467
9 -1.200000 -10.000000 0.0 0.231467
10 -1.200000 -10.000000 0.0 0.231467
1 -1.200000 -9.800000 0.0 0.231465
2 -1.200000 -9.800000 0.0 0.231465
3 -1.200000 -9.800000 0.0 0.231465
4 -1.200000 -9.800000 0.0 0.231465
5 -1.200000 -9.800000 0.0 0.231465
6 -1.200000 -9.800000 0.0 0.231465
7 -1.200000 -9.800000 0.0 0.231465
8 -1.200000 -9.800000 0.0 0.231465
9 -1.200000 -9.800000 0.0 0.231465
10 -1.200000 -9.800000 0.0 0.231465
1 -1.200000 -9.600000 0.0 0.231463
2 -1.200000 -9.600000 0.0 0.231463
3 -1.200000 -9.600000 0.0 0.231463
4 -1.200000 -9.600000 0.0 0.231463
5 -1.200000 -9.600000 0.0 0.231463
6 -1.200000 -9.600000 0.0 0.231463
7 -1.200000 -9.600000 0.0 0.231463
8 -1.200000 -9.600000 0.0 0.231463
9 -1.200000 -9.600000 0.0 0.231463
10 -1.200000 -9.600000 0.0 0.231463
1 -1.200000 -9.400000 0.0 0.231461
2 -1.200000 -9.400000 0.0 0.23146
3 -1.200000 -9.400000 0.0 0.23146
4 -1.200000 -9.400000 0.0 0.23146
5 -1.200000 -9.400000 0.0 0.23146
6 -1.200000 -9.400000 0.0 0.23146
7 -1.200000 -9.400000 0.0 0.23146
8 -1.200000 -9.400000 0.0 0.23146
9 -1.200000 -9.400000 0.0 0.23146
10 -1.200000 -9.400000 0.0 0.23146
1 -1.200000 -9.200000 0.0 0.231457
2 -1.200000 -9.200000 0.0 0.231457
3 -1.200000 -9.200000 0.0 0.231457
4 -1.200000 -9.200000 0.0 0.231457
5 -1.200000 -9.200000 0.0 0.231457
6 -1.200000 -9.200000 0.0 0.231457
7 -1.200000 -9.200000 0.0 0.231457
8 -1.200000 -9.200000 0.0 0.231457
9 -1.200000 -9.200000 0.0 0.231457
10 -1.200000 -9.200000 0.0 0.231457
1 -1.200000 -9.000000 0.0 0.231453
2 -1.200000 -9.000000 0.0 0.231453
3 -1.200000 -9.000000 0.0 0.231453
4 -1.200000 -9.000000 0.0 0.231453
5 -1.200000 -9.000000 0.0 0.231453
6 -1.200000 -9.000000 0.0 0.231453
7 -1.200000 -9.000000 0.0 0.231453
8 -1.200000 -9.000000 0.0 0.231453
9 -1.200000 -9.000000 0.0 0.231453
10 -1.200000 -9.000000 0.0 0.231453
1 -1.200000 -8.800000 0.0 0.231448
2 -1.200000 -8.800000 0.0 0.231448
3 -1.200000 -8.800000 0.0 0.231448
4 -1.200000 -8.800000 0.0 0.231448
5 -1.200000 -8.800000 0.0 0.231448
6 -1.200000 -8.800000 0.0 0.231448
7 -1.200000 -8.800000 0.0 0.231448
8 -1.200000 -8.800000 0.0 0.231448
9 -1.200000 -8.800000 0.0 0.231448
10 -1.200000 -8.800000 0.0 0.231448
1 -1.200000 -8.600000 0.0 0.231442
2 -1.200000 -8.600000 0.0 0.231442
3 -1.200000 -8.600000 0.0 0.231442
4 -1.200000 -8.600000 0.0 0.231442
5 -1.200000 -8.600000 0.0 0.231442
6 -1.200000 -8.600000 0.0 0.231442
7 -1.200000 -8.600000 0.0 0.231442
8 -1.200000 -8.600000 0.0 0.231442
9 -1.200000 -8.600000 0.0 0.231442
10 -1.200000 -8.600000 0.0 0.231442
1 -1.200000 -8.400000 0.0 0.231435
2 -1.200000 -8.400000 0.0 0.231435
3 -1.200000 -8.400000 0.0 0.231435
4 -1.200000 -8.400000 0.0 0.231435
5 -1.200000 -8.400000 0.0 0.231435
6 -1.200000 -8.400000 0.0 0.231435
7 -1.200000 -8.400000 0.0 0.231435
8 -1.200000 -8.400000 0.0 0.231435
9 -1.200000 -8.400000 0.0 0.231435
10 -1.200000 -8.400000 0.0 0.231435
1 -1.200000 -8.200000 0.0 0.231426
2 -1.200000 -8.200000 0.0 0.231426
3 -1.200000 -8.200000 0.0 0.231426
4 -1.200000 -8.200000 0.0 0.231426
5 -1.200000 -8.200000 0.0 0.231426
6 -1.200000 -8.200000 0.0 0.231426
7 -1.200000 -8.200000 0.0 0.231426
8 -1.200000 -8.200000 0.0 0.231426
9 -1.200000 -8.200000 0.0 0.231426
10 -1.200000 -8.200000 0.0 0.231426
1 -1.200000 -8.000000 0.0 0.231416
2 -1.200000 -8.000000 0.0 0.231416
3 -1.200000 -8.000000 0.0 0.231416
4 -1.200000 -8.000000 0.0 0.231416
5 -1.200000 -8.000000 0.0 0.231416
6 -1.200000 -8.000000 0.0 0.231416
7 -1.200000 -8.000000 0.0 0.231416
8 -1.200000 -8.000000 0.0 0.231416
9 -1.200000 -8.000000 0.0 0.231416
10 -1.200000 -8.000000 0.0 0.231416
1 -1.200000 -7.800000 0.0 0.231402
2 -1.200000 -7.800000 0.0 0.231402
3 -1.200000 -7.800000 0.0 0.231402
4 -1.200000 -7.800000 0.0 0.231402
5 -1.200000 -7.800000 0.0 0.231402
6 -1.200000 -7.800000 0.0 0.231402
7 -1.200000 -7.800000 0.0 0.231402
8 -1.200000 -7.800000 0.0 0.231402
9 -1.200000 -7.800000 0.0 0.231402
10 -1.200000 -7.800000 0.0 0.231402
1 -1.200000 -7.600000 0.0 0.231386
2 -1.200000 -7.600000 0.0 0.231386
3 -1.200000 -7.600000 0.0 0.231386
4 -1.200000 -7.600000 0.0 0.231386
5 -1.200000 -7.600000 0.0 0.231386
6 -1.200000 -7.600000 0.0 0.231386
7 -1.200000 -7.600000 0.0 0.231386
8 -1.200000 -7.600000 0.0 0.231386
9 -1.200000 -7.600000 0.0 0.231386
10 -1.200000 -7.600000 0.0 0.231386
1 -1.200000 -7.400000 0.0 0.231367
2 -1.200000 -7.400000 0.0 0.231366
3 -1.200000 -7.400000 0.0 0.231367
4 -1.200000 -7.400000 0.0 0.231367
5 -1.200000 -7.400000 0.0 0.231367
6 -1.200000 -7.400000 0.0 0.231367
7 -1.200000 -7.400000 0.0 0.231367
8 -1.200000 -7.400000 0.0 0.231367
9 -1.200000 -7.400000 0.0 0.231367
10 -1.200000 -7.400000 0.0 0.231367
1 -1.200000 -7.200000 0.0 0.231342
2 -1.200000 -7.200000 0.0 0.231342
3 -1.200000 -7.200000 0.0 0.231342
4 -1.200000 -7.200000 0.0 0.231342
5 -1.200000 -7.200000 0.0 0.231342
6 -1.200000 -7.200000 0.0 0.231342
7 -1.200000 -7.200000 0.0 0.231342
8 -1.200000 -7.200000 0.0 0.231342
9 -1.200000 -7.200000 0.0 0.231342
10 -1.200000 -7.200000 0.0 0.231342
1 -1.200000 -7.000000 0.0 0.231313
2 -1.200000 -7.000000 0.0 0.231313
3 -1.200000 -7.000000 0.0 0.231313
4 -1.200000 -7.000000 0.0 0.231313
5 -1.200000 -7.000000 0.0 0.231313
6 -1.200000 -7.000000 0.0 0.231313
7 -1.200000 -7.000000 0.0 0.231313
8 -1.200000 -7.000000 0.0 0.231313
9 -1.200000 -7.000000 0.0 0.231313
10 -1.200000 -7.000000 0.0 0.231313
1 -1.200000 -6.800000 0.0 0.231277
2 -1.200000 -6.800000 0.0 0.231277
3 -1.200000 -6.800000 0.0 0.231277
4 -1.200000 -6.800000 0.0 0.231277
5 -1.200000 -6.800000 0.0 0.231277
6 -1.200000 -6.800000 0.0 0.231277
7 -1.200000 -6.800000 0.0 0.231277
8 -1.200000 -6.800000 0.0 0.231277
9 -1.200000 -6.800000 0.0 0.231277
10 -1.200000 -6.800000 0.0 0.231277
1 -1.200000 -6.600000 0.0 0.231233
2 -1.200000 -6.600000 0.0 0.231233
3 -1.200000 -6.600000 0.0 0.231233
4 -1.200000 -6.600000 0.0 0.231233
5 -1.200000 -6.600000 0.0 0.231233
6 -1.200000 -6.600000 0.0 0.231233
7 -1.200000 -6.600000 0.0 0.231233
8 -1.200000 -6.600000 0.0 0.231233
9 -1.200000 -6.600000 0.0 0.231233
10 -1.200000 -6.600000 0.0 0.231233
1 -1.200000 -6.400000 0.0 0.23118
2 -1.200000 -6.400000 0.0 0.23118
3 -1.200000 -6.400000 0.0 0.23118
4 -1.200000 -6.400000 0.0 0.23118
5 -1.200000 -6.400000 0.0 0.23118
6 -1.200000 -6.400000 0.0 0.23118
7 -1.200000 -6.400000 0.0 0.23118
8 -1.200000 -6.400000 0.0 0.23118
9 -1.200000 -6.400000 0.0 0.23118
10 -1.200000 -6.400000 0.0 0.23118
1 -1.200000 -6.200000 0.0 0.231115
2 -1.200000 -6.200000 0.0 0.231115
3 -1.200000 -6.200000 0.0 0.231115
4 -1.200000 -6.200000 0.0 0.231115
5 -1.200000 -6.200000 0.0 0.231115
6 -1.200000 -6.200000 0.0 0.231115
7 -1.200000 -6.200000 0.0 0.231115
8 -1.200000 -6.200000 0.0 0.231115
9 -1.200000 -6.200000 0.0 0.231115
10 -1.200000 -6.200000 0.0 0.231115
1 -1.200000 -6.000000 0.0 0.231035
2 -1.200000 -6.000000 0.0 0.231035
3 -1.200000 -6.000000 0.0 0.231035
4 -1.200000 -6.000000 0.0 0.231035
5 -1.200000 -6.000000 0.0 0.231035
6 -1.200000 -6.000000 0.0 0.231035
7 -1.200000 -6.000000 0.0 0.231035
8 -1.200000 -6.000000 0.0 0.231035
9 -1.200000 -6.000000 0.0 0.231035
10 -1.200000 -6.000000 0.0 0.231035
1 -1.200000 -5.800000 0.0 0.230938
2 -1.200000 -5.800000 0.0 0.230938
3 -1.200000 -5.800000 0.0 0.230938
4 -1.200000 -5.800000 0.0 0.230938
5 -1.200000 -5.800000 0.0 0.230938
6 -1.200000 -5.800000 0.0 0.230938
7 -1.200000 -5.800000 0.0 0.230938
8 -1.200000 -5.800000 0.0 0.230938
9 -1.200000 -5.800000 0.0 0.230938
10 -1.200000 -5.800000 0.0 0.230938
1 -1.200000 -5.600000 0.0 0.230819
2 -1.200000 -5.600000 0.0 0.230819
3 -1.200000 -5.600000 0.0 0.230819
4 -1.200000 -5.600000 0.0 0.230819
5 -1.200000 -5.600000 0.0 0.230819
6 -1.200000 -5.600000 0.0 0.230819
7 -1.200000 -5.600000 0.0 0.230819
8 -1.200000 -5.600000 0.0 0.230819
9 -1.200000 -5.600000 0.0 0.230819
10 -1.200000 -5.600000 0.0 0.230819
1 -1.200000 -5.400000 0.0 0.230674
2 -1.200000 -5.400000 0.0 0.230675
3 -1.200000 -5.400000 0.0 0.230674
4 -1.200000 -5.400000 0.0 0.230675
5 -1.200000 -5.400000 0.0 0.230675
6 -1.200000 -5.400000 0.0 0.230675
7 -1.200000 -5.400000 0.0 0.230674
8 -1.200000 -5.400000 0.0 0.230675
9 -1.200000 -5.400000 0.0 0.230675
10 -1.200000 -5.400000 0.0 0.230675
1 -1.200000 -5.200000 0.0 0.230498
2 -1.200000 -5.200000 0.0 0.230498
3 -1.200000 -5.200000 0.0 0.230498
4 -1.200000 -5.200000 0.0 0.230498
5 -1.200000 -5.200000 0.0 0.230498
6 -1.200000 -5.200000 0.0 0.230498
7 -1.200000 -5.200000 0.0 0.230498
8 -1.200000 -5.200000 0.0 0.230498
9 -1.200000 -5.200000 0.0 0.230498
10 -1.200000 -5.200000 0.0 0.230498
1 -1.200000 -5.000000 0.0 0.230283
2 -1.200000 -5.000000 0.0 0.230283
3 -1.200000 -5.000000 0.0 0.230283
4 -1.200000 -5.000000 0.0 0.230283
5 -1.200000 -5.000000 0.0 0.230283
6 -1.200000 -5.000000 0.0 0.230283
7 -1.200000 -5.000000 0.0 0.230283
8 -1.200000 -5.000000 0.0 0.230283
9 -1.200000 -5.000000 0.0 0.230283
10 -1.200000 -5.000000 0.0 0.230283
1 -1.200000 -4.800000 0.0 0.23002
2 -1.200000 -4.800000 0.0 0.23002
3 -1.200000 -4.800000 0.0 0.23002
4 -1.200000 -4.800000 0.0 0.23002
5 -1.200000 -4.800000 0.0 0.23002
6 -1.200000 -4.800000 0.0 0.23002
7 -1.200000 -4.800000 0.0 0.23002
8 -1.200000 -4.800000 0.0 0.23002
9 -1.200000 -4.800000 0.0 0.23002
10 -1.200000 -4.800000 0.0 0.23002
1 -1.200000 -4.600000 0.0 0.229701
2 -1.200000 -4.600000 0.0 0.229701
3 -1.200000 -4.600000 0.0 0.229701
4 -1.200000 -4.600000 0.0 0.229701
5 -1.200000 -4.600000 0.0 0.229701
6 -1.200000 -4.600000 0.0 0.229701
7 -1.200000 -4.600000 0.0 0.229701
8 -1.200000 -4.600000 0.0 0.229701
9 -1.200000 -4.600000 0.0 0.229701
10 -1.200000 -4.600000 0.0 0.229701
1 -1.200000 -4.400000 0.0 0.229312
2 -1.200000 -4.400000 0.0 0.229312
3 -1.200000 -4.400000 0.0 0.229312
4 -1.200000 -4.400000 0.0 0.229312
5 -1.200000 -4.400000 0.0 0.229312
6 -1.200000 -4.400000 0.0 0.229312
7 -1.200000 -4.400000 0.0 0.229312
8 -1.200000 -4.400000 0.0 0.229312
9 -1.200000 -4.400000 0.0 0.229312
10 -1.200000 -4.400000 0.0 0.229312
1 -1.200000 -4.200000 0.0 0.228838
2 -1.200000 -4.200000 0.0 0.228838
3 -1.200000 -4.200000 0.0 0.228838
4 -1.200000 -4.200000 0.0 0.228838
5 -1.200000 -4.200000 0.0 0.228838
6 -1.200000 -4.200000 0.0 0.228838
7 -1.200000 -4.200000 0.0 0.228838
8 -1.200000 -4.200000 0.0 0.228838
9 -1.200000 -4.200000 0.0 0.228838
10 -1.200000 -4.200000 0.0 0.228838
1 -1.200000 -4.000000 0.0 0.228262
