x,mean,std_dev,significant_digits,ulp_error
-0.07,-2.2400000000000007,4.2006633856979884e-16,15.726930136984482,0.0
-0.06,-1.9200000000000004,4.69648444050756e-16,15.61152834084984,0.0
-0.05,-1.6000000000000003,2.1612234819214374e-16,15.869420305107708,0.0
-0.04,-1.2800000000000002,2.8362484523581037e-16,15.65446569773417,0.0
-0.03,-0.9600000000000002,2.9152048455371823e-16,15.517602155879104,0.0
-0.02,-0.6400000000000002,2.1003316928489942e-16,15.483892088298187,0.0
-0.01,-0.32,3.820539449315626e-17,15.923025289931642,0.0
0.0,0.0,0.0,inf,0.0
0.01,0.3200000000000001,1.1810075099981454e-16,15.432897319029522,2.0
0.02,0.6400000000000002,2.1612234819214374e-16,15.47148029643567,2.0
0.03,0.9600000000000002,2.6099253091029077e-16,15.565643154172017,2.0
0.04,1.2800000000000005,4.075242079270001e-16,15.497056557659361,2.0
0.05,1.6000000000000003,2.7432312782298063e-16,15.765857558709884,1.0
0.06,1.9200000000000004,4.556259157007654e-16,15.624692810211014,2.0
0.07,2.2400000000000007,4.322446963842875e-16,15.714518345121965,1.0
0.08,2.560000000000001,8.213913007446715e-16,15.493689866329877,2.0
0.09,2.8800000000000003,5.852620856043604e-16,15.692042097159742,1.0
0.1,3.2000000000000006,4.440892098500626e-16,15.857679757182947,1.0
0.11,3.5199999999999996,4.991131836265129e-16,15.848343621961783,1.0
0.12,3.8400000000000007,9.112518314015307e-16,15.624692810211014,2.0
0.13,4.159999999999999,1.1705241712087209e-15,15.550712944363273,1.0
0.14,4.480000000000001,9.112518314015307e-16,15.691639599841627,1.0
0.15,4.799999999999999,1.1881270262036357e-15,15.606378362529934,1.0
0.16,5.120000000000002,1.8338589356715005e-15,15.44590403521198,2.0
0.17,5.4399999999999995,9.112518314015307e-16,15.775960485541663,1.0
0.18,5.760000000000001,1.272493931401504e-15,15.655766763585437,1.0
0.19,6.08,4.991131836265129e-16,16.08570453775639,0.0
0.2,6.400000000000001,7.624079814396297e-16,15.923992539820242,1.0
0.21,6.719999999999999,9.337552651762004e-16,15.85713620936234,1.0
0.22,7.039999999999999,1.0587789501657413e-15,15.822767360738093,1.0
0.23,7.360000000000002,1.954417442889354e-15,15.575860484340195,2.0
0.24,7.6800000000000015,2.4536206464501943e-15,15.495553802589498,2.0
0.25,8.0,1.2225726237810002e-15,15.815815320283773,0.0
0.26,8.319999999999999,2.544987862803008e-15,15.514437610788967,1.0
0.27,8.639999999999997,3.712722228212325e-15,15.366821284302349,2.0
0.28,8.960000000000003,2.077973888481217e-15,15.634667923688209,1.0
0.29,9.279999999999998,1.6802653542791953e-15,15.742170103541218,1.0
0.3,9.599999999999998,1.8225036628030615e-15,15.72160282321907,1.0
0.31,9.920000000000005,4.537997523772966e-15,15.339647417584555,3.0
0.32,10.240000000000004,3.690288655893379e-15,15.443239618459447,2.0
0.33,10.56,1.0782077074134192e-15,15.990961486202158,0.0
0.34,10.88,7.058526334438275e-16,16.187914856013823,0.0
0.35,11.199999999999998,1.8225036628030615e-15,15.788549612849684,1.0
0.36,11.520000000000001,2.703209781361274e-15,15.629572728855592,1.0
0.37,11.84,0.0,inf,0.0
0.38,12.16,1.1526525236914334e-15,16.02323516945224,0.0
0.39,12.479999999999999,2.478872982167817e-15,15.7019603113244,1.0
0.4,12.800000000000002,2.305305047382867e-15,15.744481568499408,1.0
0.41,13.12,8.150484158540002e-16,16.206750427387153,0.0
0.42,13.439999999999998,1.8225036628030615e-15,15.867730858897309,1.0
0.43,13.759999999999996,3.505655790781966e-15,15.593849162045498,2.0
0.44,14.079999999999998,1.6802653542791953e-15,15.92322478212845,1.0
0.45,14.399999999999997,3.552713678800501e-15,15.607802283966347,2.0
0.46,14.720000000000004,3.433860012187967e-15,15.632125223653436,2.0
0.47,15.040000000000001,2.4451452475620005e-15,15.788943173883473,1.0
0.48,15.360000000000003,4.155947776962434e-15,15.567721134057596,2.0
0.49,15.680000000000001,3.15666894095528e-15,15.69611702116809,1.0
0.5,16.0,1.9964527345060514e-15,15.903860949811614,0.0
0.51,16.32,3.15666894095528e-15,15.713491117237513,0.0
0.52,16.639999999999997,4.6820966848348834e-15,15.550712944363273,1.0
0.53,16.959999999999997,4.075242079270001e-15,15.619272435932189,1.0
0.54,17.279999999999994,7.732228192232196e-15,15.349239075770724,2.0
0.55,17.6,4.312830829653677e-15,15.610750244490552,0.0
0.56,17.920000000000005,4.38917004516769e-15,15.610955598724141,1.0
0.57,18.24,1.411705266887655e-15,16.11128079898008,0.0
0.58,18.559999999999995,3.4579575710743e-15,15.729758311678703,1.0
0.59,18.879999999999995,3.2601936634160008e-15,15.7627585909816,1.0
0.6,19.199999999999996,3.2601936634160008e-15,15.770057829723099,1.0
0.61,19.52,1.6300968317080004e-15,16.078266410014205,0.0
0.62,19.839999999999996,4.610610094765734e-15,15.633783271005719,1.0
0.63,20.160000000000007,6.867720024375934e-15,15.467677945761462,2.0
0.64,20.480000000000008,6.81918429234964e-15,15.477597524644176,2.0
0.65,20.800000000000004,3.552713678800501e-15,15.767503126833859,1.0
0.66,21.120000000000005,3.2601936634160008e-15,15.811450514881324,1.0
0.67,21.440000000000005,3.2601936634160008e-15,15.817981382040282,1.0
0.68,21.76,1.1526525236914334e-15,16.275960485541663,0.0
0.69,22.079999999999995,3.4579575710743e-15,15.80517940885302,1.0
0.7,22.399999999999995,3.2601936634160008e-15,15.837004619353712,1.0
0.71,22.720000000000006,7.944109290391274e-15,15.45636311674207,2.0
0.72,23.040000000000003,4.155947776962434e-15,15.743812393113277,1.0
0.73,23.360000000000003,4.464204028220871e-15,15.718728803428043,1.0
0.74,23.68,1.8225036628030615e-15,16.113713288230386,0.0
0.75,24.0,1.411705266887655e-15,16.230467206699288,0.0
0.76,24.32,8.150484158540002e-16,16.47478016294821,0.0
0.77,24.639999999999997,3.822915934740723e-15,15.809245955428796,1.0
0.78,24.959999999999997,4.610610094765734e-15,15.733486184197945,1.0
0.79,25.28,1.1526525236914334e-15,16.34107866412587,0.0
0.8,25.600000000000005,3.15666894095528e-15,15.90901092813152,1.0
0.81,25.920000000000005,4.075242079270001e-15,15.803481585210049,1.0
0.82,26.24,1.411705266887655e-15,16.269219795691303,0.0
0.83,26.559999999999995,3.3605307085583907e-15,15.897820202354355,1.0
0.84,26.879999999999995,3.3605307085583907e-15,15.903021396040163,1.0
0.85,27.2,1.1526525236914334e-15,16.37287049854972,0.0
0.86,27.52,1.8225036628030615e-15,16.178980019742976,0.0
0.87,27.840000000000003,2.9386988553472945e-15,15.976514147132619,1.0
0.88,28.160000000000004,3.049631925758519e-15,15.965385224978467,1.0
0.89,28.480000000000008,6.4176976441352504e-15,15.647160732563204,2.0
0.9,28.8,1.411705266887655e-15,16.309648452746913,0.0
0.91,29.120000000000005,3.3605307085583907e-15,15.937783502299375,1.0
0.92,29.44000000000001,7.152020823119216e-15,15.614509035426732,2.0
0.93,29.76,1.8225036628030615e-15,16.212964517053344,0.0
0.94,30.080000000000002,4.155947776962434e-15,15.859607750281707,1.0
0.95,30.399999999999995,3.049631925758519e-15,15.998626158117146,1.0
0.96,30.720000000000006,8.740420517423818e-15,15.54588888353018,2.0
0.97,31.039999999999992,6.867720024375934e-15,15.655109130574125,2.0
0.98,31.360000000000003,5.218856266235996e-15,15.778800718000046,1.0
0.99,31.67999999999999,1.1555305619385805e-14,15.438003736554723,3.0
1.0,32.0,1.6300968317080004e-15,16.292936575003438,0.0
