x,mean,std_dev,significant_digits,ulp_error
0.11,1.7599999999999998,2.4430218036116926e-16,15.85758532480879,1.0
0.12,1.9200000000000004,4.556259157007654e-16,15.624692810211014,2.0
0.13,2.0799999999999996,6.027364319101524e-16,15.537935892127079,1.0
0.14,2.2400000000000007,3.9458361761941e-16,15.754108968145777,1.0
0.15,2.3999999999999995,5.194934721203042e-16,15.664631147065652,1.0
0.16,2.560000000000001,8.213913007446715e-16,15.493689866329877,2.0
0.17,2.72,1.7646315836095689e-16,16.187914856013823,0.0
0.18,2.8800000000000003,6.027364319101524e-16,15.679265044923548,1.0
0.19,3.04,2.8816313092285836e-16,16.02323516945224,0.0
0.2,3.2000000000000006,3.673373569184118e-16,15.940084881505943,1.0
0.21,3.3599999999999994,4.991131836265129e-16,15.828140235873496,1.0
0.22,3.5200000000000005,5.293894750828706e-16,15.822767360738093,1.0
0.23,3.680000000000001,8.213913007446715e-16,15.651297719691545,2.0
0.24,3.8400000000000007,9.112518314015307e-16,15.624692810211014,2.0
0.25,4.0,4.075242079270001e-16,15.991906579339455,0.0
0.26,4.159999999999999,1.2054728638203048e-15,15.537935892127079,1.0
0.27,4.320000000000002,1.6802653542791953e-15,15.410105874137269,2.0
0.28,4.480000000000001,9.112518314015307e-16,15.691639599841627,1.0
0.29,4.639999999999999,1.0389869442406085e-15,15.649907890244945,1.0
0.3,4.799999999999999,9.112518314015307e-16,15.72160282321907,1.0
0.31,4.959999999999999,1.0782077074134192e-15,15.662779244494562,1.0
0.32,5.12,6.443523493526829e-16,15.900146544651305,0.0
0.33,5.28,5.763262618457167e-16,15.961965512713315,0.0
0.34,5.4399999999999995,9.112518314015307e-16,15.775960485541663,1.0
0.35,5.599999999999999,1.1881270262036357e-15,15.673325152160547,1.0
0.36,5.760000000000001,9.112518314015307e-16,15.800784069266696,1.0
0.37,5.92,5.763262618457167e-16,16.011653296902423,0.0
0.38,6.08,6.758024453403185e-16,15.954083820369096,0.0
0.39,6.239999999999999,1.0587789501657413e-15,15.770379291278404,1.0
0.4,6.400000000000001,8.150484158540002e-16,15.894996566331399,1.0
0.41,6.5600000000000005,7.624079814396297e-16,15.934716405212015,1.0
0.42,6.720000000000001,9.982263672530257e-16,15.828140235873496,1.0
0.43,6.88,4.556259157007654e-16,16.178980019742976,0.0
0.44,7.040000000000001,9.982263672530257e-16,15.848343621961783,1.0
0.45,7.199999999999998,1.8563611141061625e-15,15.588670033918705,2.0
0.46,7.359999999999999,1.0389869442406085e-15,15.850267724027564,1.0
0.47,7.5200000000000005,1.6802653542791953e-15,15.650839967914,1.0
0.48,7.6800000000000015,2.4536206464501943e-15,15.495553802589498,2.0
0.49,7.840000000000001,9.112518314015307e-16,15.934677648527922,1.0
0.5,8.0,1.2225726237810002e-15,15.815815320283773,0.0
0.51,8.16,2.1175579003314825e-15,15.58585486468586,0.0
0.52,8.319999999999999,1.9964527345060514e-15,15.619864293446414,1.0
0.53,8.479999999999999,2.0376210396350003e-15,15.619272435932189,1.0
0.54,8.639999999999997,3.690288655893379e-15,15.369453404298527,2.0
0.55,8.800000000000002,1.6300968317080004e-15,15.732269268833699,1.0
0.56,8.960000000000003,2.4109457276406096e-15,15.57012057549848,1.0
0.57,9.120000000000001,1.9114579673703614e-15,15.678630085928805,1.0
0.58,9.279999999999998,1.6300968317080004e-15,15.755334572902392,1.0
0.59,9.439999999999998,1.8225036628030615e-15,15.714303584477571,1.0
0.6,9.599999999999998,1.8225036628030615e-15,15.72160282321907,1.0
0.61,9.759999999999996,3.285565202978686e-15,15.472839727356757,2.0
0.62,9.920000000000003,3.645007325606123e-15,15.4348132666697,2.0
0.63,10.080000000000002,2.194585022583845e-15,15.66210812117152,1.0
0.64,10.240000000000002,2.305305047382867e-15,15.647571555491352,1.0
0.65,10.4,1.2225726237810002e-15,15.92975867259061,0.0
0.66,10.560000000000002,1.954417442889354e-15,15.73264658820049,1.0
0.67,10.719999999999999,1.72897878553715e-15,15.792405120816591,1.0
0.68,10.88,5.763262618457167e-16,16.275960485541663,0.0
0.69,11.039999999999997,1.8225036628030615e-15,15.782300663572682,1.0
0.7,11.199999999999998,1.8225036628030615e-15,15.788549612849684,1.0
0.71,11.36,1.867510530352401e-15,15.784115272019534,0.0
0.72,11.520000000000001,2.9386988553472945e-15,15.593297395281287,1.0
0.73,11.680000000000001,2.703209781361274e-15,15.63556309254478,1.0
0.74,11.84,8.150484158540002e-16,16.162168294734414,0.0
0.75,12.0,4.075242079270001e-16,16.46902783405912,0.0
0.76,12.16,9.112518314015307e-16,16.1252951607802,0.0
0.77,12.319999999999999,2.544987862803008e-15,15.68492499232665,1.0
0.78,12.479999999999999,2.2321020141104356e-15,15.747500545998067,1.0
0.79,12.639999999999999,1.867510530352401e-15,15.8304840145909,1.0
0.8,12.800000000000002,3.552713678800501e-15,15.556649761518965,1.0
0.81,12.960000000000003,2.1564154148268384e-15,15.778872573874958,1.0
0.82,13.12,1.9964527345060514e-15,15.81767480219533,0.0
0.83,13.279999999999998,1.8225036628030615e-15,15.8625296652115,1.0
0.84,13.439999999999998,1.8225036628030615e-15,15.867730858897309,1.0
0.85,13.6,1.411705266887655e-15,15.983794873357898,0.0
0.86,13.759999999999996,3.433860012187967e-15,15.602835847551448,2.0
0.87,13.919999999999998,1.57833447047764e-15,15.945440193758195,1.0
0.88,14.079999999999998,1.5248159628792594e-15,15.965385224978467,1.0
0.89,14.24,8.150484158540002e-16,16.24232658164835,0.0
0.9,14.399999999999997,3.951093788354525e-15,15.561645153306893,2.0
0.91,14.559999999999999,1.954417442889354e-15,15.872144044979715,1.0
0.92,14.720000000000002,2.1175579003314825e-15,15.842072515933479,1.0
0.93,14.88,9.112518314015307e-16,16.212964517053344,0.0
0.94,15.040000000000001,2.4451452475620005e-15,15.788943173883473,1.0
0.95,15.199999999999998,1.8225036628030615e-15,15.921175178124274,1.0
0.96,15.360000000000003,4.821891455281219e-15,15.503173785867867,2.0
0.97,15.519999999999996,3.552713678800501e-15,15.640331508793267,2.0
0.98,15.680000000000001,2.1564154148268384e-15,15.861613630688803,1.0
0.99,15.839999999999995,5.154818794821463e-15,15.487541773937005,3.0
1.0,16.0,1.4693494276736472e-15,16.036994894514,0.0
