x,mean,std_dev,significant_digits,true_value,abs_error,ulp_error
-0.5,-0.1542859874665737,7.292039481417803e-09,7.325477473043499,-0.1542859971523285,9.685754781552092e-09,0.650000000372529
-0.4,-0.13783883452415466,8.914515992800908e-09,7.189273823896196,-0.13783882558345795,8.940696710757479e-09,0.599999999627471
-0.3,-0.11462907902896405,3.8029088563082184e-09,7.479178886273013,-0.11462908238172531,3.3527612630646075e-09,0.44999999925494194
-0.2,-0.08414857052266597,2.935785523252235e-09,7.457322418193796,-0.08414857089519501,3.7252903539730653e-10,0.05000000074505806
-0.1,-0.04601724985986948,1.90145442107064e-09,7.383834740671127,-0.046017248183488846,1.6763806315323038e-09,0.44999999925494194
0.0,0.0,0.0,inf,0.0,0.0,0.0
0.1,0.05398275218904018,2.729501936827028e-09,7.296171615497904,0.053982753306627274,1.1175870923141318e-09,0.30000000074505806
0.2,0.11585143320262432,6.519958220231501e-09,7.249656598043257,0.11585142463445663,8.56816768923796e-09,1.150000000372529
0.3,0.18537093624472617,1.1312285878006342e-08,7.214491271563421,0.18537093698978424,7.450580707946131e-10,0.05000000074505806
0.4,0.26216116547584534,1.3674243323240386e-08,7.2826650555102805,0.26216116547584534,0.0,0.0
0.5,0.3457140102982521,1.3240029165724495e-08,7.41682803819397,0.3457140028476715,7.450580596923828e-09,0.25
0.6,0.4354152262210846,2.02821805429363e-08,7.331788967706622,0.43541523814201355,1.1920928966180355e-08,0.40000000037252903
0.7,0.530570137500763,2.4461230089310502e-08,7.336264509845921,0.5305701494216919,1.1920928910669204e-08,0.19999999925494194
0.8,0.6304317146539689,2.3486284157842092e-08,7.428823741700711,0.6304317116737366,2.9802322831784522e-09,0.05000000074505806
0.9,0.7342284917831421,2.734848664648077e-08,7.428897934067832,0.7342284917831421,0.0,0.0
1.0,0.8411920070648193,0.0,inf,0.8411920070648193,0.0,0.0
1.1,0.9505810558795929,3.404859133659309e-08,7.445890006070277,0.9505810737609863,1.788139347702611e-08,0.30000000074505806
1.2,1.061702811717987,5.604771923799839e-08,7.277445023054075,1.0617027282714844,8.344650259672903e-08,0.6999999992549419
1.3,1.1739289462566376,9.374588914597621e-08,7.097689578851005,1.17392897605896,2.9802322387695312e-08,0.25
1.4,1.2867080390453338,5.833631585134243e-08,7.343541015946175,1.2867079973220825,4.1723251298364517e-08,0.34999999962747097
1.5,1.3995715916156768,6.084654158759598e-08,7.361759219909326,1.3995715379714966,5.364418020903372e-08,0.44999999925494194
1.6,1.5121369898319243,6.084654170093151e-08,7.395355237691098,1.5121370553970337,6.556510934174753e-08,0.5500000007450581
1.7,1.6241059720516204,5.833631574268256e-08,7.444675365733284,1.6241059303283691,4.1723251298364517e-08,0.34999999962747097
1.8,1.735259473323822,6.115307522327626e-08,7.452946122610157,1.7352595329284668,5.960464477539063e-08,0.5
1.9,1.8454512119293214,7.338369026793152e-08,7.400503020801518,1.8454512357711792,2.3841857821338408e-08,0.19999999925494194
2.0,1.9545977115631104,0.0,inf,1.9545977115631104,0.0,0.0
2.1,2.0626689076423643,1.21693083175192e-07,7.229163627762078,2.062668800354004,1.0728836041806744e-07,0.44999999925494194
2.2,2.16967853307724,1.1667263148536513e-07,7.2694263988284895,2.1696784496307373,8.344650259672903e-08,0.34999999962747097
2.3,2.2756729245185854,5.331201519560319e-08,7.6302847432177385,2.2756729125976562,1.1920929132713809e-08,0.05000000074505806
2.4,2.380723237991333,0.0,inf,2.380723237991333,0.0,0.0
2.5,2.4849156975746154,8.734406197846489e-08,7.454078274455814,2.4849157333374023,3.576278695405222e-08,0.15000000037252903
2.6,2.588346004486084,0.0,inf,2.588346004486084,0.0,0.0
2.7,2.691112494468689,1.0662402979539815e-07,7.402076760199956,2.6911122798919678,2.145767212802241e-07,0.900000000372529
2.8,2.793311023712158,1.1983506417604045e-07,7.367535382505712,2.79331111907959,9.536743172944284e-08,0.40000000037252903
2.9,2.8950333833694457,1.3172775541617454e-07,7.341976284355468,2.895033359527588,2.3841857821338408e-08,0.09999999962747097
